Period,Dimension,Org_Level,Org_Code,Org_Geog_Code,Org_Name,Measure,Measure_Description,Count_Of,Value
Mar-19,PreviousLiveBirthsGroup,"NHS England (Region, Local Office)",Q87,E39000041,"NHS England South East (Hampshire, Isle of Wight and Thames Valley)",Missing Value / Value outside reporting parameters,,Women,650
Mar-19,PreviousLiveBirthsGroup,"NHS England (Region, Local Office)",Q87,E39000041,"NHS England South East (Hampshire, Isle of Wight and Thames Valley)",No previous live births,,Women,1880
Mar-19,SkinToSkinContact1HourTerm,"NHS England (Region, Local Office)",Q87,E39000041,"NHS England South East (Hampshire, Isle of Wight and Thames Valley)",Missing Value / Value outside reporting parameters,,Women,520
Mar-19,SkinToSkinContact1HourTerm,"NHS England (Region, Local Office)",Q87,E39000041,"NHS England South East (Hampshire, Isle of Wight and Thames Valley)",N,No,Women,405
Mar-19,SkinToSkinContact1HourTerm,"NHS England (Region, Local Office)",Q87,E39000041,"NHS England South East (Hampshire, Isle of Wight and Thames Valley)",Y,Yes,Women,2220
Mar-19,SmokingStatusGroupBooking,"NHS England (Region, Local Office)",Q87,E39000041,"NHS England South East (Hampshire, Isle of Wight and Thames Valley)",Missing Value / Value outside reporting parameters,,Women,25
Mar-19,SmokingStatusGroupBooking,"NHS England (Region, Local Office)",Q87,E39000041,"NHS England South East (Hampshire, Isle of Wight and Thames Valley)",Non-Smoker / Ex-Smoker,,Women,3580
Mar-19,SmokingStatusGroupBooking,"NHS England (Region, Local Office)",Q87,E39000041,"NHS England South East (Hampshire, Isle of Wight and Thames Valley)",Smoker,,Women,395
Mar-19,SmokingStatusGroupBooking,"NHS England (Region, Local Office)",Q87,E39000041,"NHS England South East (Hampshire, Isle of Wight and Thames Valley)",Unknown,,Women,100
Mar-19,Submission_Orgs,"NHS England (Region, Local Office)",Q87,E39000041,"NHS England South East (Hampshire, Isle of Wight and Thames Valley)",Submitted,,Organisations,8
Mar-19,Submission_Orgs,"NHS England (Region, Local Office)",Q87,E39000041,"NHS England South East (Hampshire, Isle of Wight and Thames Valley)",Submitted_births_in_month,,Organisations,8
Mar-19,Submission_Orgs,"NHS England (Region, Local Office)",Q87,E39000041,"NHS England South East (Hampshire, Isle of Wight and Thames Valley)",Submitted_traumas_in_month,,Organisations,8
Mar-19,TotalBabies,"NHS England (Region, Local Office)",Q87,E39000041,"NHS England South East (Hampshire, Isle of Wight and Thames Valley)",,,Babies,3445
Mar-19,TotalDeliveries,"NHS England (Region, Local Office)",Q87,E39000041,"NHS England South East (Hampshire, Isle of Wight and Thames Valley)",,,Women,3390
Mar-19,TotalMothers,"NHS England (Region, Local Office)",Q87,E39000041,"NHS England South East (Hampshire, Isle of Wight and Thames Valley)",,,Women,4085
Mar-19,AgeAtBookingMotherAverage,"NHS England (Region, Local Office)",Q88,E39000042,"NHS England South East (Kent, Surrey and Sussex)",,,Average over women,30.1
Mar-19,AgeAtBookingMotherGroup,"NHS England (Region, Local Office)",Q88,E39000042,"NHS England South East (Kent, Surrey and Sussex)",20 to 24,,Women,530
Mar-19,AgeAtBookingMotherGroup,"NHS England (Region, Local Office)",Q88,E39000042,"NHS England South East (Kent, Surrey and Sussex)",25 to 29,,Women,1085
Mar-19,AgeAtBookingMotherGroup,"NHS England (Region, Local Office)",Q88,E39000042,"NHS England South East (Kent, Surrey and Sussex)",30 to 34,,Women,1345
Mar-19,AgeAtBookingMotherGroup,"NHS England (Region, Local Office)",Q88,E39000042,"NHS England South East (Kent, Surrey and Sussex)",35 to 39,,Women,760
Mar-19,AgeAtBookingMotherGroup,"NHS England (Region, Local Office)",Q88,E39000042,"NHS England South East (Kent, Surrey and Sussex)",40 to 44,,Women,145
Mar-19,AgeAtBookingMotherGroup,"NHS England (Region, Local Office)",Q88,E39000042,"NHS England South East (Kent, Surrey and Sussex)",45 or Over,,Women,5
Mar-19,AgeAtBookingMotherGroup,"NHS England (Region, Local Office)",Q88,E39000042,"NHS England South East (Kent, Surrey and Sussex)",Missing Value,,Women,*
Mar-19,AgeAtBookingMotherGroup,"NHS England (Region, Local Office)",Q88,E39000042,"NHS England South East (Kent, Surrey and Sussex)",Under 20,,Women,155
Mar-19,AgeAtBookingMotherGroup,"NHS England (Region, Local Office)",Q88,E39000042,"NHS England South East (Kent, Surrey and Sussex)",Value outside reporting parameters,,Women,*
Mar-19,AgeAtBookingMotherGroup20,"NHS England (Region, Local Office)",Q88,E39000042,"NHS England South East (Kent, Surrey and Sussex)",19-,,Women,155
Mar-19,AgeAtBookingMotherGroup20,"NHS England (Region, Local Office)",Q88,E39000042,"NHS England South East (Kent, Surrey and Sussex)",20+,,Women,3875
Mar-19,AgeAtBookingMotherGroup20,"NHS England (Region, Local Office)",Q88,E39000042,"NHS England South East (Kent, Surrey and Sussex)",Missing Value,,Women,*
Mar-19,AgeAtBookingMotherGroup20,"NHS England (Region, Local Office)",Q88,E39000042,"NHS England South East (Kent, Surrey and Sussex)",Value outside reporting parameters,,Women,*
Mar-19,ApgarScore5TermGroup7,"NHS England (Region, Local Office)",Q88,E39000042,"NHS England South East (Kent, Surrey and Sussex)",0 to 6,,Babies,45
Mar-19,ApgarScore5TermGroup7,"NHS England (Region, Local Office)",Q88,E39000042,"NHS England South East (Kent, Surrey and Sussex)",7 to 10,,Babies,3190
Mar-19,ApgarScore5TermGroup7,"NHS England (Region, Local Office)",Q88,E39000042,"NHS England South East (Kent, Surrey and Sussex)",Missing Value / Value outside reporting parameters,,Babies,40
Mar-19,BabyFirstFeedBreastMilkStatus,"NHS England (Region, Local Office)",Q88,E39000042,"NHS England South East (Kent, Surrey and Sussex)",Maternal or Donor Breast Milk,,Babies,2500
Mar-19,BabyFirstFeedBreastMilkStatus,"NHS England (Region, Local Office)",Q88,E39000042,"NHS England South East (Kent, Surrey and Sussex)",Missing Value / Value outside reporting parameters,,Babies,290
Mar-19,BabyFirstFeedBreastMilkStatus,"NHS England (Region, Local Office)",Q88,E39000042,"NHS England South East (Kent, Surrey and Sussex)",Not Breast Milk,,Babies,790
Mar-19,BirthweightTermGroup,"NHS England (Region, Local Office)",Q88,E39000042,"NHS England South East (Kent, Surrey and Sussex)","1,500g to 1,999g",,Babies,*
Mar-19,BirthweightTermGroup,"NHS England (Region, Local Office)",Q88,E39000042,"NHS England South East (Kent, Surrey and Sussex)","2,000g to 2,499g",,Babies,80
Mar-19,BirthweightTermGroup,"NHS England (Region, Local Office)",Q88,E39000042,"NHS England South East (Kent, Surrey and Sussex)","2,500g to 2,999g",,Babies,480
Mar-19,BirthweightTermGroup,"NHS England (Region, Local Office)",Q88,E39000042,"NHS England South East (Kent, Surrey and Sussex)","3,000g to 3,499g",,Babies,1215
Mar-19,BirthweightTermGroup,"NHS England (Region, Local Office)",Q88,E39000042,"NHS England South East (Kent, Surrey and Sussex)","3,500g to 3,999g",,Babies,1105
Mar-19,BirthweightTermGroup,"NHS England (Region, Local Office)",Q88,E39000042,"NHS England South East (Kent, Surrey and Sussex)","4,000g to 4,499g",,Babies,315
Mar-19,BirthweightTermGroup,"NHS England (Region, Local Office)",Q88,E39000042,"NHS England South East (Kent, Surrey and Sussex)","4,500g to 4,999g",,Babies,45
Mar-19,BirthweightTermGroup,"NHS England (Region, Local Office)",Q88,E39000042,"NHS England South East (Kent, Surrey and Sussex)","5,000g and over",,Babies,*
Mar-19,BirthweightTermGroup,"NHS England (Region, Local Office)",Q88,E39000042,"NHS England South East (Kent, Surrey and Sussex)",Missing Value / Value outside reporting parameters,,Babies,*
Mar-19,BirthweightTermGroup,"NHS England (Region, Local Office)",Q88,E39000042,"NHS England South East (Kent, Surrey and Sussex)","Under 1,500g",,Babies,*
Mar-19,BirthweightTermGroup,"NHS England (Region, Local Office)",Q88,E39000042,"NHS England South East (Kent, Surrey and Sussex)",Unknown,,Babies,20
Mar-19,BirthweightTermGroup2500,"NHS England (Region, Local Office)",Q88,E39000042,"NHS England South East (Kent, Surrey and Sussex)","2,500g and over",,Babies,3165
Mar-19,BirthweightTermGroup2500,"NHS England (Region, Local Office)",Q88,E39000042,"NHS England South East (Kent, Surrey and Sussex)",Missing Value / Value outside reporting parameters,,Babies,*
Mar-19,BirthweightTermGroup2500,"NHS England (Region, Local Office)",Q88,E39000042,"NHS England South East (Kent, Surrey and Sussex)","Under 2,500g",,Babies,85
Mar-19,BirthweightTermGroup2500,"NHS England (Region, Local Office)",Q88,E39000042,"NHS England South East (Kent, Surrey and Sussex)",Unknown,,Babies,20
Mar-19,BMI,"NHS England (Region, Local Office)",Q88,E39000042,"NHS England South East (Kent, Surrey and Sussex)",Missing Value,,Women,75
Mar-19,BMI,"NHS England (Region, Local Office)",Q88,E39000042,"NHS England South East (Kent, Surrey and Sussex)",Normal,,Women,1970
Mar-19,BMI,"NHS England (Region, Local Office)",Q88,E39000042,"NHS England South East (Kent, Surrey and Sussex)",Obese,,Women,820
Mar-19,BMI,"NHS England (Region, Local Office)",Q88,E39000042,"NHS England South East (Kent, Surrey and Sussex)",Overweight,,Women,1055
Mar-19,BMI,"NHS England (Region, Local Office)",Q88,E39000042,"NHS England South East (Kent, Surrey and Sussex)",Underweight,,Women,105
Mar-19,CigarettesPerDayAverage,"NHS England (Region, Local Office)",Q88,E39000042,"NHS England South East (Kent, Surrey and Sussex)",,,Average over women,6.9
Mar-19,ComplexSocialFactorsInd,"NHS England (Region, Local Office)",Q88,E39000042,"NHS England South East (Kent, Surrey and Sussex)",Missing Value,Missing Value,Women,*
Mar-19,ComplexSocialFactorsInd,"NHS England (Region, Local Office)",Q88,E39000042,"NHS England South East (Kent, Surrey and Sussex)",N,No,Women,3415
Mar-19,ComplexSocialFactorsInd,"NHS England (Region, Local Office)",Q88,E39000042,"NHS England South East (Kent, Surrey and Sussex)",Y,Yes,Women,615
Mar-19,DeliveryMethodBabyGroup,"NHS England (Region, Local Office)",Q88,E39000042,"NHS England South East (Kent, Surrey and Sussex)",Elective caesarean section,,Babies,565
Mar-19,DeliveryMethodBabyGroup,"NHS England (Region, Local Office)",Q88,E39000042,"NHS England South East (Kent, Surrey and Sussex)",Emergency caesarean section,,Babies,595
Mar-19,DeliveryMethodBabyGroup,"NHS England (Region, Local Office)",Q88,E39000042,"NHS England South East (Kent, Surrey and Sussex)",Instrumental,,Babies,360
Mar-19,DeliveryMethodBabyGroup,"NHS England (Region, Local Office)",Q88,E39000042,"NHS England South East (Kent, Surrey and Sussex)",Missing Value / Value outside reporting parameters,,Babies,25
Mar-19,DeliveryMethodBabyGroup,"NHS England (Region, Local Office)",Q88,E39000042,"NHS England South East (Kent, Surrey and Sussex)",Other,,Babies,100
Mar-19,DeliveryMethodBabyGroup,"NHS England (Region, Local Office)",Q88,E39000042,"NHS England South East (Kent, Surrey and Sussex)",Spontaneous,,Babies,1940
Mar-19,DeprivationDecileAtBooking,"NHS England (Region, Local Office)",Q88,E39000042,"NHS England South East (Kent, Surrey and Sussex)",01 - Most deprived,,Women,260
Mar-19,DeprivationDecileAtBooking,"NHS England (Region, Local Office)",Q88,E39000042,"NHS England South East (Kent, Surrey and Sussex)",2,,Women,290
Mar-19,DeprivationDecileAtBooking,"NHS England (Region, Local Office)",Q88,E39000042,"NHS England South East (Kent, Surrey and Sussex)",3,,Women,335
Mar-19,DeprivationDecileAtBooking,"NHS England (Region, Local Office)",Q88,E39000042,"NHS England South East (Kent, Surrey and Sussex)",4,,Women,440
Mar-19,DeprivationDecileAtBooking,"NHS England (Region, Local Office)",Q88,E39000042,"NHS England South East (Kent, Surrey and Sussex)",5,,Women,410
Mar-19,DeprivationDecileAtBooking,"NHS England (Region, Local Office)",Q88,E39000042,"NHS England South East (Kent, Surrey and Sussex)",6,,Women,470
Mar-19,DeprivationDecileAtBooking,"NHS England (Region, Local Office)",Q88,E39000042,"NHS England South East (Kent, Surrey and Sussex)",7,,Women,450
Mar-19,DeprivationDecileAtBooking,"NHS England (Region, Local Office)",Q88,E39000042,"NHS England South East (Kent, Surrey and Sussex)",8,,Women,460
Mar-19,DeprivationDecileAtBooking,"NHS England (Region, Local Office)",Q88,E39000042,"NHS England South East (Kent, Surrey and Sussex)",9,,Women,445
Mar-19,DeprivationDecileAtBooking,"NHS England (Region, Local Office)",Q88,E39000042,"NHS England South East (Kent, Surrey and Sussex)",10 - Least deprived,,Women,455
Mar-19,DeprivationDecileAtBooking,"NHS England (Region, Local Office)",Q88,E39000042,"NHS England South East (Kent, Surrey and Sussex)",Missing value / Value outside reporting parameters,,Women,15
Mar-19,DeprivationDecileAtBooking,"NHS England (Region, Local Office)",Q88,E39000042,"NHS England South East (Kent, Surrey and Sussex)",Pseudo postcode recorded (includes no fixed abode or resident overseas),,Women,*
Mar-19,DeprivationDecileAtBooking,"NHS England (Region, Local Office)",Q88,E39000042,"NHS England South East (Kent, Surrey and Sussex)","Resident elsewhere in the UK, Channel Islands or Isle of Man",,Women,*
Mar-19,EthnicCategoryMotherGroup,"NHS England (Region, Local Office)",Q88,E39000042,"NHS England South East (Kent, Surrey and Sussex)",Any other ethnic group,,Women,80
Mar-19,EthnicCategoryMotherGroup,"NHS England (Region, Local Office)",Q88,E39000042,"NHS England South East (Kent, Surrey and Sussex)",Asian or Asian British,,Women,175
Mar-19,EthnicCategoryMotherGroup,"NHS England (Region, Local Office)",Q88,E39000042,"NHS England South East (Kent, Surrey and Sussex)",Black or Black British,,Women,100
Mar-19,EthnicCategoryMotherGroup,"NHS England (Region, Local Office)",Q88,E39000042,"NHS England South East (Kent, Surrey and Sussex)",Missing Value / Value outside reporting parameters,,Women,120
Mar-19,EthnicCategoryMotherGroup,"NHS England (Region, Local Office)",Q88,E39000042,"NHS England South East (Kent, Surrey and Sussex)",Mixed,,Women,75
Mar-19,EthnicCategoryMotherGroup,"NHS England (Region, Local Office)",Q88,E39000042,"NHS England South East (Kent, Surrey and Sussex)",Not known,,Women,95
Mar-19,EthnicCategoryMotherGroup,"NHS England (Region, Local Office)",Q88,E39000042,"NHS England South East (Kent, Surrey and Sussex)",Not Stated,,Women,355
Mar-19,EthnicCategoryMotherGroup,"NHS England (Region, Local Office)",Q88,E39000042,"NHS England South East (Kent, Surrey and Sussex)",White,,Women,3035
Mar-19,GenitalTractTraumaticLesion,"NHS England (Region, Local Office)",Q88,E39000042,"NHS England South East (Kent, Surrey and Sussex)",Episiotomy,,Women,375
Mar-19,GenitalTractTraumaticLesion,"NHS England (Region, Local Office)",Q88,E39000042,"NHS England South East (Kent, Surrey and Sussex)",Labial tear,,Women,280
Mar-19,GenitalTractTraumaticLesion,"NHS England (Region, Local Office)",Q88,E39000042,"NHS England South East (Kent, Surrey and Sussex)",Other,,Women,30
Mar-19,GenitalTractTraumaticLesion,"NHS England (Region, Local Office)",Q88,E39000042,"NHS England South East (Kent, Surrey and Sussex)",Perineal tear - first degree,,Women,285
Mar-19,GenitalTractTraumaticLesion,"NHS England (Region, Local Office)",Q88,E39000042,"NHS England South East (Kent, Surrey and Sussex)",Perineal tear - second degree,,Women,740
Mar-19,GenitalTractTraumaticLesion,"NHS England (Region, Local Office)",Q88,E39000042,"NHS England South East (Kent, Surrey and Sussex)",Perineal tear - third or fourth degree,,Women,55
Mar-19,GenitalTractTraumaticLesion,"NHS England (Region, Local Office)",Q88,E39000042,"NHS England South East (Kent, Surrey and Sussex)",Vaginal wall tear,,Women,95
Mar-19,GenitalTractTraumaticLesionGroup,"NHS England (Region, Local Office)",Q88,E39000042,"NHS England South East (Kent, Surrey and Sussex)",At least one trauma,,Women,1545
Mar-19,GenitalTractTraumaticLesionGroup,"NHS England (Region, Local Office)",Q88,E39000042,"NHS England South East (Kent, Surrey and Sussex)",Missing Value / Value outside reporting parameters,,Women,325
Mar-19,GenitalTractTraumaticLesionGroup,"NHS England (Region, Local Office)",Q88,E39000042,"NHS England South East (Kent, Surrey and Sussex)",None,,Women,395
Mar-19,GestAgeFormalAntenatalBookingGroup,"NHS England (Region, Local Office)",Q88,E39000042,"NHS England South East (Kent, Surrey and Sussex)",0 to 70 days,,Women,2025
Mar-19,GestAgeFormalAntenatalBookingGroup,"NHS England (Region, Local Office)",Q88,E39000042,"NHS England South East (Kent, Surrey and Sussex)",141+ days,,Women,290
Mar-19,GestAgeFormalAntenatalBookingGroup,"NHS England (Region, Local Office)",Q88,E39000042,"NHS England South East (Kent, Surrey and Sussex)",71 to 90 days,,Women,1400
Mar-19,GestAgeFormalAntenatalBookingGroup,"NHS England (Region, Local Office)",Q88,E39000042,"NHS England South East (Kent, Surrey and Sussex)",91 to 140 days,,Women,320
Mar-19,GestAgeFormalAntenatalBookingGroup,"NHS England (Region, Local Office)",Q88,E39000042,"NHS England South East (Kent, Surrey and Sussex)",Missing Value / Value outside reporting parameters,,Women,*
Mar-19,GestationLengthBirth,"NHS England (Region, Local Office)",Q88,E39000042,"NHS England South East (Kent, Surrey and Sussex)",27 weeks and under,,Babies,15
Mar-19,GestationLengthBirth,"NHS England (Region, Local Office)",Q88,E39000042,"NHS England South East (Kent, Surrey and Sussex)",28 to 31 weeks,,Babies,35
Mar-19,GestationLengthBirth,"NHS England (Region, Local Office)",Q88,E39000042,"NHS England South East (Kent, Surrey and Sussex)",32 to 33 weeks,,Babies,40
Mar-19,GestationLengthBirth,"NHS England (Region, Local Office)",Q88,E39000042,"NHS England South East (Kent, Surrey and Sussex)",34 to 36 weeks,,Babies,200
Mar-19,GestationLengthBirth,"NHS England (Region, Local Office)",Q88,E39000042,"NHS England South East (Kent, Surrey and Sussex)",37 weeks,,Babies,305
Mar-19,GestationLengthBirth,"NHS England (Region, Local Office)",Q88,E39000042,"NHS England South East (Kent, Surrey and Sussex)",38 weeks,,Babies,485
Mar-19,GestationLengthBirth,"NHS England (Region, Local Office)",Q88,E39000042,"NHS England South East (Kent, Surrey and Sussex)",39 weeks,,Babies,985
Mar-19,GestationLengthBirth,"NHS England (Region, Local Office)",Q88,E39000042,"NHS England South East (Kent, Surrey and Sussex)",40 weeks,,Babies,890
Mar-19,GestationLengthBirth,"NHS England (Region, Local Office)",Q88,E39000042,"NHS England South East (Kent, Surrey and Sussex)",41 weeks,,Babies,530
Mar-19,GestationLengthBirth,"NHS England (Region, Local Office)",Q88,E39000042,"NHS England South East (Kent, Surrey and Sussex)",42 weeks,,Babies,65
Mar-19,GestationLengthBirth,"NHS England (Region, Local Office)",Q88,E39000042,"NHS England South East (Kent, Surrey and Sussex)",43 weeks and over,,Babies,10
Mar-19,GestationLengthBirth,"NHS England (Region, Local Office)",Q88,E39000042,"NHS England South East (Kent, Surrey and Sussex)",Missing Value / Value outside reporting parameters,,Babies,15
Mar-19,GestationLengthBirthGroup37,"NHS England (Region, Local Office)",Q88,E39000042,"NHS England South East (Kent, Surrey and Sussex)",< 37 weeks,,Babies,295
Mar-19,GestationLengthBirthGroup37,"NHS England (Region, Local Office)",Q88,E39000042,"NHS England South East (Kent, Surrey and Sussex)",>= 37 weeks,,Babies,3270
Mar-19,GestationLengthBirthGroup37,"NHS England (Region, Local Office)",Q88,E39000042,"NHS England South East (Kent, Surrey and Sussex)",Missing Value / Value outside reporting parameters,,Babies,15
Mar-19,PlaceTypeActualDeliveryMidwifery,"NHS England (Region, Local Office)",Q88,E39000042,"NHS England South East (Kent, Surrey and Sussex)",At a domestic address,,Babies,95
Mar-19,PlaceTypeActualDeliveryMidwifery,"NHS England (Region, Local Office)",Q88,E39000042,"NHS England South East (Kent, Surrey and Sussex)",Consultant ward,,Babies,1005
Mar-19,PlaceTypeActualDeliveryMidwifery,"NHS England (Region, Local Office)",Q88,E39000042,"NHS England South East (Kent, Surrey and Sussex)",Consultant/GMP/midwife ward,,Babies,2055
Mar-19,PlaceTypeActualDeliveryMidwifery,"NHS England (Region, Local Office)",Q88,E39000042,"NHS England South East (Kent, Surrey and Sussex)",GMP ward,,Babies,*
Mar-19,PlaceTypeActualDeliveryMidwifery,"NHS England (Region, Local Office)",Q88,E39000042,"NHS England South East (Kent, Surrey and Sussex)","Midwifery unit, co-located with consultant obstetric unit",,Babies,195
Mar-19,PlaceTypeActualDeliveryMidwifery,"NHS England (Region, Local Office)",Q88,E39000042,"NHS England South East (Kent, Surrey and Sussex)","Midwifery unit, co-located with other non-obstetric consultant unit",,Babies,10
Mar-19,PlaceTypeActualDeliveryMidwifery,"NHS England (Region, Local Office)",Q88,E39000042,"NHS England South East (Kent, Surrey and Sussex)","Midwifery unit, stand alone",,Babies,50
Mar-19,PlaceTypeActualDeliveryMidwifery,"NHS England (Region, Local Office)",Q88,E39000042,"NHS England South East (Kent, Surrey and Sussex)","Midwifery unit, type not known",,Babies,155
Mar-19,PlaceTypeActualDeliveryMidwifery,"NHS England (Region, Local Office)",Q88,E39000042,"NHS England South East (Kent, Surrey and Sussex)",Missing Value / Value outside reporting parameters,,Babies,*
Mar-19,PlaceTypeActualDeliveryMidwifery,"NHS England (Region, Local Office)",Q88,E39000042,"NHS England South East (Kent, Surrey and Sussex)",None of the above,,Babies,15
Mar-19,PlaceTypeActualDeliveryMidwifery,"NHS England (Region, Local Office)",Q88,E39000042,"NHS England South East (Kent, Surrey and Sussex)",Not known,,Babies,*
Mar-19,PlaceTypeActualDeliveryMidwifery,"NHS England (Region, Local Office)",Q88,E39000042,"NHS England South East (Kent, Surrey and Sussex)",Other hospital or institution,,Babies,*
Mar-19,PlaceTypeActualDeliveryMidwifery,"NHS England (Region, Local Office)",Q88,E39000042,"NHS England South East (Kent, Surrey and Sussex)",Private hospital,,Babies,*
Mar-19,PlaceTypeActualDeliveryMidwifery,"NHS England (Region, Local Office)",Q88,E39000042,"NHS England South East (Kent, Surrey and Sussex)",Ward/unit without delivery facilities,,Babies,*
Mar-19,PreviousCaesareanSectionsGroup,"NHS England (Region, Local Office)",Q88,E39000042,"NHS England South East (Kent, Surrey and Sussex)",At least one Caesarean,,Women,495
Mar-19,PreviousCaesareanSectionsGroup,"NHS England (Region, Local Office)",Q88,E39000042,"NHS England South East (Kent, Surrey and Sussex)","At least one Previous Birth, zero Caesareans",,Women,1310
Mar-19,PreviousCaesareanSectionsGroup,"NHS England (Region, Local Office)",Q88,E39000042,"NHS England South East (Kent, Surrey and Sussex)",Missing Value / Value outside reporting parameters,,Women,830
Mar-19,PreviousCaesareanSectionsGroup,"NHS England (Region, Local Office)",Q88,E39000042,"NHS England South East (Kent, Surrey and Sussex)",Zero Previous Births,,Women,1400
Mar-19,PreviousLiveBirthsGroup,"NHS England (Region, Local Office)",Q88,E39000042,"NHS England South East (Kent, Surrey and Sussex)",1,,Women,1305
Mar-19,PreviousLiveBirthsGroup,"NHS England (Region, Local Office)",Q88,E39000042,"NHS England South East (Kent, Surrey and Sussex)",2,,Women,480
Mar-19,PreviousLiveBirthsGroup,"NHS England (Region, Local Office)",Q88,E39000042,"NHS England South East (Kent, Surrey and Sussex)",3,,Women,130
Mar-19,PreviousLiveBirthsGroup,"NHS England (Region, Local Office)",Q88,E39000042,"NHS England South East (Kent, Surrey and Sussex)",4,,Women,55
Mar-19,PreviousLiveBirthsGroup,"NHS England (Region, Local Office)",Q88,E39000042,"NHS England South East (Kent, Surrey and Sussex)",5+,,Women,35
Mar-19,PreviousLiveBirthsGroup,"NHS England (Region, Local Office)",Q88,E39000042,"NHS England South East (Kent, Surrey and Sussex)",Missing Value / Value outside reporting parameters,,Women,185
Mar-19,PreviousLiveBirthsGroup,"NHS England (Region, Local Office)",Q88,E39000042,"NHS England South East (Kent, Surrey and Sussex)",No previous live births,,Women,1845
Mar-19,SkinToSkinContact1HourTerm,"NHS England (Region, Local Office)",Q88,E39000042,"NHS England South East (Kent, Surrey and Sussex)",Missing Value / Value outside reporting parameters,,Women,55
Mar-19,SkinToSkinContact1HourTerm,"NHS England (Region, Local Office)",Q88,E39000042,"NHS England South East (Kent, Surrey and Sussex)",N,No,Women,560
Mar-19,SkinToSkinContact1HourTerm,"NHS England (Region, Local Office)",Q88,E39000042,"NHS England South East (Kent, Surrey and Sussex)",Y,Yes,Women,2630
Mar-19,SmokingStatusGroupBooking,"NHS England (Region, Local Office)",Q88,E39000042,"NHS England South East (Kent, Surrey and Sussex)",Missing Value / Value outside reporting parameters,,Women,5
Mar-19,SmokingStatusGroupBooking,"NHS England (Region, Local Office)",Q88,E39000042,"NHS England South East (Kent, Surrey and Sussex)",Non-Smoker / Ex-Smoker,,Women,3510
Mar-19,SmokingStatusGroupBooking,"NHS England (Region, Local Office)",Q88,E39000042,"NHS England South East (Kent, Surrey and Sussex)",Smoker,,Women,460
Mar-19,SmokingStatusGroupBooking,"NHS England (Region, Local Office)",Q88,E39000042,"NHS England South East (Kent, Surrey and Sussex)",Unknown,,Women,50
Mar-19,Submission_Orgs,"NHS England (Region, Local Office)",Q88,E39000042,"NHS England South East (Kent, Surrey and Sussex)",Submitted,,Organisations,10
Mar-19,Submission_Orgs,"NHS England (Region, Local Office)",Q88,E39000042,"NHS England South East (Kent, Surrey and Sussex)",Submitted_births_in_month,,Organisations,10
Mar-19,Submission_Orgs,"NHS England (Region, Local Office)",Q88,E39000042,"NHS England South East (Kent, Surrey and Sussex)",Submitted_traumas_in_month,,Organisations,10
Mar-19,TotalBabies,"NHS England (Region, Local Office)",Q88,E39000042,"NHS England South East (Kent, Surrey and Sussex)",,,Babies,3580
Mar-19,TotalDeliveries,"NHS England (Region, Local Office)",Q88,E39000042,"NHS England South East (Kent, Surrey and Sussex)",,,Women,3515
Mar-19,TotalMothers,"NHS England (Region, Local Office)",Q88,E39000042,"NHS England South East (Kent, Surrey and Sussex)",,,Women,4030
Mar-19,AgeAtBookingMotherAverage,"NHS England (Region, Local Office)",Q86,E39000043,NHS England South West (South West North),,,Average over women,30.2
Mar-19,AgeAtBookingMotherGroup,"NHS England (Region, Local Office)",Q86,E39000043,NHS England South West (South West North),20 to 24,,Women,300
Mar-19,AgeAtBookingMotherGroup,"NHS England (Region, Local Office)",Q86,E39000043,NHS England South West (South West North),25 to 29,,Women,720
Mar-19,AgeAtBookingMotherGroup,"NHS England (Region, Local Office)",Q86,E39000043,NHS England South West (South West North),30 to 34,,Women,855
Mar-19,AgeAtBookingMotherGroup,"NHS England (Region, Local Office)",Q86,E39000043,NHS England South West (South West North),35 to 39,,Women,445
Mar-19,AgeAtBookingMotherGroup,"NHS England (Region, Local Office)",Q86,E39000043,NHS England South West (South West North),40 to 44,,Women,95
Mar-19,AgeAtBookingMotherGroup,"NHS England (Region, Local Office)",Q86,E39000043,NHS England South West (South West North),45 or Over,,Women,10
Mar-19,AgeAtBookingMotherGroup,"NHS England (Region, Local Office)",Q86,E39000043,NHS England South West (South West North),Missing Value,,Women,*
Mar-19,AgeAtBookingMotherGroup,"NHS England (Region, Local Office)",Q86,E39000043,NHS England South West (South West North),Under 20,,Women,80
Mar-19,AgeAtBookingMotherGroup,"NHS England (Region, Local Office)",Q86,E39000043,NHS England South West (South West North),Value outside reporting parameters,,Women,*
Mar-19,AgeAtBookingMotherGroup20,"NHS England (Region, Local Office)",Q86,E39000043,NHS England South West (South West North),19-,,Women,80
Mar-19,AgeAtBookingMotherGroup20,"NHS England (Region, Local Office)",Q86,E39000043,NHS England South West (South West North),20+,,Women,2425
Mar-19,AgeAtBookingMotherGroup20,"NHS England (Region, Local Office)",Q86,E39000043,NHS England South West (South West North),Missing Value,,Women,*
Mar-19,AgeAtBookingMotherGroup20,"NHS England (Region, Local Office)",Q86,E39000043,NHS England South West (South West North),Value outside reporting parameters,,Women,*
Mar-19,ApgarScore5TermGroup7,"NHS England (Region, Local Office)",Q86,E39000043,NHS England South West (South West North),0 to 6,,Babies,25
Mar-19,ApgarScore5TermGroup7,"NHS England (Region, Local Office)",Q86,E39000043,NHS England South West (South West North),7 to 10,,Babies,1960
