ReportingPeriodStartDate,ReportingPeriodEndDate,Dimension,Org_Level,Org_Code,Org_Name,Measure,Count_Of,Final_value
2019-07-01,2019-07-31,DeprivationDecileAtBooking,Local Maternity System,E54000016,The Black Country and West Birmingham,Missing Value / Value outside reporting parameters,Women,10.0
2019-07-01,2019-07-31,DeprivationDecileAtBooking,Local Maternity System,E54000016,The Black Country and West Birmingham,Pseudo postcode recorded (includes no fixed abode or resident overseas),Women,5.0
2019-07-01,2019-07-31,EthnicCategoryMotherGroup,Local Maternity System,E54000016,The Black Country and West Birmingham,Any other ethnic group,Women,85.0
2019-07-01,2019-07-31,EthnicCategoryMotherGroup,Local Maternity System,E54000016,The Black Country and West Birmingham,Asian or Asian British,Women,425.0
2019-07-01,2019-07-31,EthnicCategoryMotherGroup,Local Maternity System,E54000016,The Black Country and West Birmingham,Black or Black British,Women,160.0
2019-07-01,2019-07-31,EthnicCategoryMotherGroup,Local Maternity System,E54000016,The Black Country and West Birmingham,Missing Value / Value outside reporting parameters,Women,100.0
2019-07-01,2019-07-31,EthnicCategoryMotherGroup,Local Maternity System,E54000016,The Black Country and West Birmingham,Mixed,Women,60.0
2019-07-01,2019-07-31,EthnicCategoryMotherGroup,Local Maternity System,E54000016,The Black Country and West Birmingham,Not Stated,Women,290.0
2019-07-01,2019-07-31,EthnicCategoryMotherGroup,Local Maternity System,E54000016,The Black Country and West Birmingham,Not known,Women,20.0
2019-07-01,2019-07-31,EthnicCategoryMotherGroup,Local Maternity System,E54000016,The Black Country and West Birmingham,White,Women,1065.0
2019-07-01,2019-07-31,FolicAcidSupplement,Local Maternity System,E54000016,The Black Country and West Birmingham,Has been taking prior to becoming pregnant,Women,130.0
2019-07-01,2019-07-31,FolicAcidSupplement,Local Maternity System,E54000016,The Black Country and West Birmingham,Missing Value/Value outside reporting parameters,Women,660.0
2019-07-01,2019-07-31,FolicAcidSupplement,Local Maternity System,E54000016,The Black Country and West Birmingham,Not Stated (Person asked but declined to provide a response),Women,5.0
2019-07-01,2019-07-31,FolicAcidSupplement,Local Maternity System,E54000016,The Black Country and West Birmingham,Not taking folic acid supplement,Women,270.0
2019-07-01,2019-07-31,FolicAcidSupplement,Local Maternity System,E54000016,The Black Country and West Birmingham,Started taking once pregnancy confirmed,Women,1240.0
2019-07-01,2019-07-31,GestAgeFormalAntenatalBookingGroup,Local Maternity System,E54000016,The Black Country and West Birmingham,0 to 70 days,Women,1375.0
2019-07-01,2019-07-31,GestAgeFormalAntenatalBookingGroup,Local Maternity System,E54000016,The Black Country and West Birmingham,141+ days,Women,190.0
2019-07-01,2019-07-31,GestAgeFormalAntenatalBookingGroup,Local Maternity System,E54000016,The Black Country and West Birmingham,71 to 90 days,Women,425.0
2019-07-01,2019-07-31,GestAgeFormalAntenatalBookingGroup,Local Maternity System,E54000016,The Black Country and West Birmingham,91 to 140 days,Women,180.0
2019-07-01,2019-07-31,GestAgeFormalAntenatalBookingGroup,Local Maternity System,E54000016,The Black Country and West Birmingham,Missing Value / Value outside reporting parameters,Women,5.0
2019-07-01,2019-07-31,GestationLengthBirth,Local Maternity System,E54000016,The Black Country and West Birmingham,27 weeks and under,Babies,5.0
2019-07-01,2019-07-31,GestationLengthBirth,Local Maternity System,E54000016,The Black Country and West Birmingham,28 to 31 weeks,Babies,10.0
2019-07-01,2019-07-31,GestationLengthBirth,Local Maternity System,E54000016,The Black Country and West Birmingham,32 to 33 weeks,Babies,20.0
2019-07-01,2019-07-31,GestationLengthBirth,Local Maternity System,E54000016,The Black Country and West Birmingham,34 to 36 weeks,Babies,70.0
2019-07-01,2019-07-31,GestationLengthBirth,Local Maternity System,E54000016,The Black Country and West Birmingham,37 weeks,Babies,110.0
2019-07-01,2019-07-31,GestationLengthBirth,Local Maternity System,E54000016,The Black Country and West Birmingham,38 weeks,Babies,225.0
2019-07-01,2019-07-31,GestationLengthBirth,Local Maternity System,E54000016,The Black Country and West Birmingham,39 weeks,Babies,370.0
2019-07-01,2019-07-31,GestationLengthBirth,Local Maternity System,E54000016,The Black Country and West Birmingham,40 weeks,Babies,330.0
2019-07-01,2019-07-31,GestationLengthBirth,Local Maternity System,E54000016,The Black Country and West Birmingham,41 weeks,Babies,175.0
2019-07-01,2019-07-31,GestationLengthBirth,Local Maternity System,E54000016,The Black Country and West Birmingham,42 weeks,Babies,20.0
2019-07-01,2019-07-31,GestationLengthBirthGroup37,Local Maternity System,E54000016,The Black Country and West Birmingham,<37 weeks,Babies,100.0
2019-07-01,2019-07-31,GestationLengthBirthGroup37,Local Maternity System,E54000016,The Black Country and West Birmingham,>=37 weeks,Babies,1235.0
2019-07-01,2019-07-31,PCP_Antenatal,Local Maternity System,E54000016,The Black Country and West Birmingham,"",Women,1945.0
2019-07-01,2019-07-31,PCP_Any_Pathways,Local Maternity System,E54000016,The Black Country and West Birmingham,"",Women,1990.0
2019-07-01,2019-07-31,PCP_Birth,Local Maternity System,E54000016,The Black Country and West Birmingham,"",Women,20.0
2019-07-01,2019-07-31,PCP_Postpartum,Local Maternity System,E54000016,The Black Country and West Birmingham,"",Women,30.0
2019-07-01,2019-07-31,PlaceTypeActualDeliveryMidwifery,Local Maternity System,E54000016,The Black Country and West Birmingham,Home (NHS care),Babies,5.0
2019-07-01,2019-07-31,PlaceTypeActualDeliveryMidwifery,Local Maternity System,E54000016,The Black Country and West Birmingham,NHS Alongside midwifery unit,Babies,150.0
2019-07-01,2019-07-31,PlaceTypeActualDeliveryMidwifery,Local Maternity System,E54000016,The Black Country and West Birmingham,NHS Obstetric unit (including theatre),Babies,1170.0
2019-07-01,2019-07-31,PlaceTypeActualDeliveryMidwifery,Local Maternity System,E54000016,The Black Country and West Birmingham,Not known (not recorded),Babies,10.0
2019-07-01,2019-07-31,PreviousCaesareanSectionsGroup,Local Maternity System,E54000016,The Black Country and West Birmingham,At least one Caesarean,Women,345.0
2019-07-01,2019-07-31,PreviousCaesareanSectionsGroup,Local Maternity System,E54000016,The Black Country and West Birmingham,"At least one Previous Birth, zero Caesareans",Women,890.0
2019-07-01,2019-07-31,PreviousCaesareanSectionsGroup,Local Maternity System,E54000016,The Black Country and West Birmingham,Missing Value / Value outside reporting parameters,Women,5.0
2019-07-01,2019-07-31,PreviousCaesareanSectionsGroup,Local Maternity System,E54000016,The Black Country and West Birmingham,Zero Previous Births,Women,910.0
2019-07-01,2019-07-31,PreviousLiveBirthsGroup,Local Maternity System,E54000016,The Black Country and West Birmingham,1,Women,695.0
2019-07-01,2019-07-31,PreviousLiveBirthsGroup,Local Maternity System,E54000016,The Black Country and West Birmingham,2,Women,305.0
2019-07-01,2019-07-31,PreviousLiveBirthsGroup,Local Maternity System,E54000016,The Black Country and West Birmingham,3,Women,130.0
2019-07-01,2019-07-31,PreviousLiveBirthsGroup,Local Maternity System,E54000016,The Black Country and West Birmingham,4,Women,60.0
2019-07-01,2019-07-31,PreviousLiveBirthsGroup,Local Maternity System,E54000016,The Black Country and West Birmingham,5+,Women,40.0
2019-07-01,2019-07-31,PreviousLiveBirthsGroup,Local Maternity System,E54000016,The Black Country and West Birmingham,Missing Value / Value outside reporting parameters,Women,15.0
2019-07-01,2019-07-31,PreviousLiveBirthsGroup,Local Maternity System,E54000016,The Black Country and West Birmingham,No previous live births,Women,900.0
2019-07-01,2019-07-31,SkinToSkinContact1HourTerm,Local Maternity System,E54000016,The Black Country and West Birmingham,Missing Value / Value outside reporting parameters,Babies,440.0
2019-07-01,2019-07-31,SkinToSkinContact1HourTerm,Local Maternity System,E54000016,The Black Country and West Birmingham,N,Babies,255.0
2019-07-01,2019-07-31,SkinToSkinContact1HourTerm,Local Maternity System,E54000016,The Black Country and West Birmingham,Y,Babies,640.0
2019-07-01,2019-07-31,TotalBabies,Local Maternity System,E54000016,The Black Country and West Birmingham,"",Babies,1335.0
2019-07-01,2019-07-31,TotalBookings,Local Maternity System,E54000016,The Black Country and West Birmingham,"",Women,2145.0
2019-07-01,2019-07-31,TotalDeliveries,Local Maternity System,E54000016,The Black Country and West Birmingham,"",Women,1315.0
2019-07-01,2019-07-31,AgeAtBookingMotherAvg,Local Maternity System,E54000017,Birmingham and Solihull,"",Average over women,30.0
2019-07-01,2019-07-31,AgeAtBookingMotherGroup,Local Maternity System,E54000017,Birmingham and Solihull,20 to 24,Women,290.0
2019-07-01,2019-07-31,AgeAtBookingMotherGroup,Local Maternity System,E54000017,Birmingham and Solihull,25 to 29,Women,525.0
2019-07-01,2019-07-31,AgeAtBookingMotherGroup,Local Maternity System,E54000017,Birmingham and Solihull,30 to 34,Women,515.0
2019-07-01,2019-07-31,AgeAtBookingMotherGroup,Local Maternity System,E54000017,Birmingham and Solihull,35 to 39,Women,305.0
2019-07-01,2019-07-31,AgeAtBookingMotherGroup,Local Maternity System,E54000017,Birmingham and Solihull,40 to 44,Women,75.0
2019-07-01,2019-07-31,AgeAtBookingMotherGroup,Local Maternity System,E54000017,Birmingham and Solihull,45 or Over,Women,5.0
2019-07-01,2019-07-31,AgeAtBookingMotherGroup,Local Maternity System,E54000017,Birmingham and Solihull,Under 20,Women,65.0
2019-07-01,2019-07-31,BabyFirstFeedBreastMilkStatus,Local Maternity System,E54000017,Birmingham and Solihull,Maternal or Donor Breast Milk,Babies,860.0
2019-07-01,2019-07-31,BabyFirstFeedBreastMilkStatus,Local Maternity System,E54000017,Birmingham and Solihull,Missing Value / Value outside reporting parameters,Babies,80.0
2019-07-01,2019-07-31,BabyFirstFeedBreastMilkStatus,Local Maternity System,E54000017,Birmingham and Solihull,Not Breast Milk,Babies,360.0
2019-07-01,2019-07-31,CCP_Antenatal,Local Maternity System,E54000017,Birmingham and Solihull,"",Women,1310.0
2019-07-01,2019-07-31,CCP_Any_Pathways,Local Maternity System,E54000017,Birmingham and Solihull,"",Women,1350.0
2019-07-01,2019-07-31,CCP_Birth,Local Maternity System,E54000017,Birmingham and Solihull,"",Women,5.0
2019-07-01,2019-07-31,CCP_Postpartum,Local Maternity System,E54000017,Birmingham and Solihull,"",Women,35.0
2019-07-01,2019-07-31,ComplexSocialFactorsInd,Local Maternity System,E54000017,Birmingham and Solihull,Missing Value,Women,20.0
2019-07-01,2019-07-31,ComplexSocialFactorsInd,Local Maternity System,E54000017,Birmingham and Solihull,N,Women,1515.0
2019-07-01,2019-07-31,ComplexSocialFactorsInd,Local Maternity System,E54000017,Birmingham and Solihull,Y,Women,245.0
2019-07-01,2019-07-31,DeliveryMethodBabyGroup,Local Maternity System,E54000017,Birmingham and Solihull,Elective caesarean section,Women,140.0
2019-07-01,2019-07-31,DeliveryMethodBabyGroup,Local Maternity System,E54000017,Birmingham and Solihull,Emergency caesarean section,Women,235.0
2019-07-01,2019-07-31,DeliveryMethodBabyGroup,Local Maternity System,E54000017,Birmingham and Solihull,Instrumental,Women,60.0
2019-07-01,2019-07-31,DeliveryMethodBabyGroup,Local Maternity System,E54000017,Birmingham and Solihull,Missing Value/Value outside reporting parameters,Women,160.0
2019-07-01,2019-07-31,DeliveryMethodBabyGroup,Local Maternity System,E54000017,Birmingham and Solihull,Spontaneous,Women,690.0
2019-07-01,2019-07-31,DeprivationDecileAtBooking,Local Maternity System,E54000017,Birmingham and Solihull,01 - Most deprived,Women,675.0
2019-07-01,2019-07-31,DeprivationDecileAtBooking,Local Maternity System,E54000017,Birmingham and Solihull,02,Women,290.0
2019-07-01,2019-07-31,DeprivationDecileAtBooking,Local Maternity System,E54000017,Birmingham and Solihull,03,Women,155.0
2019-07-01,2019-07-31,DeprivationDecileAtBooking,Local Maternity System,E54000017,Birmingham and Solihull,04,Women,125.0
2019-07-01,2019-07-31,DeprivationDecileAtBooking,Local Maternity System,E54000017,Birmingham and Solihull,05,Women,140.0
2019-07-01,2019-07-31,DeprivationDecileAtBooking,Local Maternity System,E54000017,Birmingham and Solihull,06,Women,85.0
2019-07-01,2019-07-31,DeprivationDecileAtBooking,Local Maternity System,E54000017,Birmingham and Solihull,07,Women,110.0
2019-07-01,2019-07-31,DeprivationDecileAtBooking,Local Maternity System,E54000017,Birmingham and Solihull,08,Women,45.0
2019-07-01,2019-07-31,DeprivationDecileAtBooking,Local Maternity System,E54000017,Birmingham and Solihull,09,Women,70.0
2019-07-01,2019-07-31,DeprivationDecileAtBooking,Local Maternity System,E54000017,Birmingham and Solihull,10 - Least deprived,Women,80.0
2019-07-01,2019-07-31,DeprivationDecileAtBooking,Local Maternity System,E54000017,Birmingham and Solihull,Missing Value / Value outside reporting parameters,Women,5.0
2019-07-01,2019-07-31,EthnicCategoryMotherGroup,Local Maternity System,E54000017,Birmingham and Solihull,Any other ethnic group,Women,105.0
2019-07-01,2019-07-31,EthnicCategoryMotherGroup,Local Maternity System,E54000017,Birmingham and Solihull,Asian or Asian British,Women,455.0
2019-07-01,2019-07-31,EthnicCategoryMotherGroup,Local Maternity System,E54000017,Birmingham and Solihull,Black or Black British,Women,130.0
2019-07-01,2019-07-31,EthnicCategoryMotherGroup,Local Maternity System,E54000017,Birmingham and Solihull,Missing Value / Value outside reporting parameters,Women,100.0
2019-07-01,2019-07-31,EthnicCategoryMotherGroup,Local Maternity System,E54000017,Birmingham and Solihull,Mixed,Women,55.0
2019-07-01,2019-07-31,EthnicCategoryMotherGroup,Local Maternity System,E54000017,Birmingham and Solihull,Not Stated,Women,90.0
2019-07-01,2019-07-31,EthnicCategoryMotherGroup,Local Maternity System,E54000017,Birmingham and Solihull,White,Women,845.0
2019-07-01,2019-07-31,FolicAcidSupplement,Local Maternity System,E54000017,Birmingham and Solihull,Has been taking prior to becoming pregnant,Women,120.0
2019-07-01,2019-07-31,FolicAcidSupplement,Local Maternity System,E54000017,Birmingham and Solihull,Missing Value/Value outside reporting parameters,Women,160.0
2019-07-01,2019-07-31,FolicAcidSupplement,Local Maternity System,E54000017,Birmingham and Solihull,Not Stated (Person asked but declined to provide a response),Women,65.0
2019-07-01,2019-07-31,FolicAcidSupplement,Local Maternity System,E54000017,Birmingham and Solihull,Not taking folic acid supplement,Women,130.0
2019-07-01,2019-07-31,FolicAcidSupplement,Local Maternity System,E54000017,Birmingham and Solihull,Started taking once pregnancy confirmed,Women,1300.0
2019-07-01,2019-07-31,GestAgeFormalAntenatalBookingGroup,Local Maternity System,E54000017,Birmingham and Solihull,0 to 70 days,Women,985.0
2019-07-01,2019-07-31,GestAgeFormalAntenatalBookingGroup,Local Maternity System,E54000017,Birmingham and Solihull,141+ days,Women,130.0
2019-07-01,2019-07-31,GestAgeFormalAntenatalBookingGroup,Local Maternity System,E54000017,Birmingham and Solihull,71 to 90 days,Women,440.0
2019-07-01,2019-07-31,GestAgeFormalAntenatalBookingGroup,Local Maternity System,E54000017,Birmingham and Solihull,91 to 140 days,Women,215.0
2019-07-01,2019-07-31,GestAgeFormalAntenatalBookingGroup,Local Maternity System,E54000017,Birmingham and Solihull,Missing Value / Value outside reporting parameters,Women,10.0
2019-07-01,2019-07-31,GestationLengthBirth,Local Maternity System,E54000017,Birmingham and Solihull,27 weeks and under,Babies,10.0
2019-07-01,2019-07-31,GestationLengthBirth,Local Maternity System,E54000017,Birmingham and Solihull,28 to 31 weeks,Babies,10.0
2019-07-01,2019-07-31,GestationLengthBirth,Local Maternity System,E54000017,Birmingham and Solihull,32 to 33 weeks,Babies,5.0
2019-07-01,2019-07-31,GestationLengthBirth,Local Maternity System,E54000017,Birmingham and Solihull,34 to 36 weeks,Babies,70.0
2019-07-01,2019-07-31,GestationLengthBirth,Local Maternity System,E54000017,Birmingham and Solihull,37 weeks,Babies,135.0
2019-07-01,2019-07-31,GestationLengthBirth,Local Maternity System,E54000017,Birmingham and Solihull,38 weeks,Babies,245.0
2019-07-01,2019-07-31,GestationLengthBirth,Local Maternity System,E54000017,Birmingham and Solihull,39 weeks,Babies,345.0
2019-07-01,2019-07-31,GestationLengthBirth,Local Maternity System,E54000017,Birmingham and Solihull,40 weeks,Babies,295.0
2019-07-01,2019-07-31,GestationLengthBirth,Local Maternity System,E54000017,Birmingham and Solihull,41 weeks,Babies,165.0
2019-07-01,2019-07-31,GestationLengthBirth,Local Maternity System,E54000017,Birmingham and Solihull,42 weeks,Babies,10.0
2019-07-01,2019-07-31,GestationLengthBirth,Local Maternity System,E54000017,Birmingham and Solihull,43 weeks and over,Babies,5.0
2019-07-01,2019-07-31,GestationLengthBirth,Local Maternity System,E54000017,Birmingham and Solihull,Missing Value / Value outside reporting parameters,Babies,5.0
2019-07-01,2019-07-31,GestationLengthBirthGroup37,Local Maternity System,E54000017,Birmingham and Solihull,<37 weeks,Babies,95.0
2019-07-01,2019-07-31,GestationLengthBirthGroup37,Local Maternity System,E54000017,Birmingham and Solihull,>=37 weeks,Babies,1205.0
2019-07-01,2019-07-31,GestationLengthBirthGroup37,Local Maternity System,E54000017,Birmingham and Solihull,Missing Value / Value outside reporting parameters,Babies,5.0
2019-07-01,2019-07-31,PCP_Antenatal,Local Maternity System,E54000017,Birmingham and Solihull,"",Women,2085.0
2019-07-01,2019-07-31,PCP_Any_Pathways,Local Maternity System,E54000017,Birmingham and Solihull,"",Women,2225.0
2019-07-01,2019-07-31,PCP_Birth,Local Maternity System,E54000017,Birmingham and Solihull,"",Women,90.0
2019-07-01,2019-07-31,PCP_Postpartum,Local Maternity System,E54000017,Birmingham and Solihull,"",Women,60.0
2019-07-01,2019-07-31,PlaceTypeActualDeliveryMidwifery,Local Maternity System,E54000017,Birmingham and Solihull,Home (NHS care),Babies,10.0
2019-07-01,2019-07-31,PlaceTypeActualDeliveryMidwifery,Local Maternity System,E54000017,Birmingham and Solihull,NHS Alongside midwifery unit,Babies,60.0
2019-07-01,2019-07-31,PlaceTypeActualDeliveryMidwifery,Local Maternity System,E54000017,Birmingham and Solihull,NHS Freestanding midwifery unit (FMU),Babies,5.0
2019-07-01,2019-07-31,PlaceTypeActualDeliveryMidwifery,Local Maternity System,E54000017,Birmingham and Solihull,NHS Obstetric unit (including theatre),Babies,1225.0
2019-07-01,2019-07-31,PlaceTypeActualDeliveryMidwifery,Local Maternity System,E54000017,Birmingham and Solihull,Not known (not recorded),Babies,5.0
2019-07-01,2019-07-31,PlaceTypeActualDeliveryMidwifery,Local Maternity System,E54000017,Birmingham and Solihull,Other (not listed),Babies,5.0
2019-07-01,2019-07-31,PreviousCaesareanSectionsGroup,Local Maternity System,E54000017,Birmingham and Solihull,At least one Caesarean,Women,325.0
2019-07-01,2019-07-31,PreviousCaesareanSectionsGroup,Local Maternity System,E54000017,Birmingham and Solihull,"At least one Previous Birth, zero Caesareans",Women,755.0
2019-07-01,2019-07-31,PreviousCaesareanSectionsGroup,Local Maternity System,E54000017,Birmingham and Solihull,Zero Previous Births,Women,700.0
2019-07-01,2019-07-31,PreviousLiveBirthsGroup,Local Maternity System,E54000017,Birmingham and Solihull,1,Women,575.0
2019-07-01,2019-07-31,PreviousLiveBirthsGroup,Local Maternity System,E54000017,Birmingham and Solihull,2,Women,270.0
2019-07-01,2019-07-31,PreviousLiveBirthsGroup,Local Maternity System,E54000017,Birmingham and Solihull,3,Women,130.0
2019-07-01,2019-07-31,PreviousLiveBirthsGroup,Local Maternity System,E54000017,Birmingham and Solihull,4,Women,55.0
2019-07-01,2019-07-31,PreviousLiveBirthsGroup,Local Maternity System,E54000017,Birmingham and Solihull,5+,Women,40.0
2019-07-01,2019-07-31,PreviousLiveBirthsGroup,Local Maternity System,E54000017,Birmingham and Solihull,No previous live births,Women,705.0
2019-07-01,2019-07-31,SkinToSkinContact1HourTerm,Local Maternity System,E54000017,Birmingham and Solihull,Missing Value / Value outside reporting parameters,Babies,95.0
2019-07-01,2019-07-31,SkinToSkinContact1HourTerm,Local Maternity System,E54000017,Birmingham and Solihull,N,Babies,440.0
2019-07-01,2019-07-31,SkinToSkinContact1HourTerm,Local Maternity System,E54000017,Birmingham and Solihull,Y,Babies,765.0
2019-07-01,2019-07-31,TotalBabies,Local Maternity System,E54000017,Birmingham and Solihull,"",Babies,1300.0
2019-07-01,2019-07-31,TotalBookings,Local Maternity System,E54000017,Birmingham and Solihull,"",Women,1780.0
2019-07-01,2019-07-31,TotalDeliveries,Local Maternity System,E54000017,Birmingham and Solihull,"",Women,1285.0
2019-07-01,2019-07-31,AgeAtBookingMotherAvg,Local Maternity System,E54000018,Coventry and Warwickshire,"",Average over women,30.0
2019-07-01,2019-07-31,AgeAtBookingMotherGroup,Local Maternity System,E54000018,Coventry and Warwickshire,20 to 24,Women,160.0
2019-07-01,2019-07-31,AgeAtBookingMotherGroup,Local Maternity System,E54000018,Coventry and Warwickshire,25 to 29,Women,330.0
2019-07-01,2019-07-31,AgeAtBookingMotherGroup,Local Maternity System,E54000018,Coventry and Warwickshire,30 to 34,Women,370.0
2019-07-01,2019-07-31,AgeAtBookingMotherGroup,Local Maternity System,E54000018,Coventry and Warwickshire,35 to 39,Women,185.0
2019-07-01,2019-07-31,AgeAtBookingMotherGroup,Local Maternity System,E54000018,Coventry and Warwickshire,40 to 44,Women,40.0
2019-07-01,2019-07-31,AgeAtBookingMotherGroup,Local Maternity System,E54000018,Coventry and Warwickshire,45 or Over,Women,5.0
2019-07-01,2019-07-31,AgeAtBookingMotherGroup,Local Maternity System,E54000018,Coventry and Warwickshire,Under 20,Women,35.0
2019-07-01,2019-07-31,BabyFirstFeedBreastMilkStatus,Local Maternity System,E54000018,Coventry and Warwickshire,Maternal or Donor Breast Milk,Babies,540.0
2019-07-01,2019-07-31,BabyFirstFeedBreastMilkStatus,Local Maternity System,E54000018,Coventry and Warwickshire,Missing Value / Value outside reporting parameters,Babies,175.0
2019-07-01,2019-07-31,BabyFirstFeedBreastMilkStatus,Local Maternity System,E54000018,Coventry and Warwickshire,Not Breast Milk,Babies,190.0
2019-07-01,2019-07-31,CCP_Antenatal,Local Maternity System,E54000018,Coventry and Warwickshire,"",Women,350.0
2019-07-01,2019-07-31,CCP_Any_Pathways,Local Maternity System,E54000018,Coventry and Warwickshire,"",Women,385.0
2019-07-01,2019-07-31,CCP_Birth,Local Maternity System,E54000018,Coventry and Warwickshire,"",Women,25.0
2019-07-01,2019-07-31,CCP_Postpartum,Local Maternity System,E54000018,Coventry and Warwickshire,"",Women,10.0
2019-07-01,2019-07-31,ComplexSocialFactorsInd,Local Maternity System,E54000018,Coventry and Warwickshire,Missing Value,Women,285.0
2019-07-01,2019-07-31,ComplexSocialFactorsInd,Local Maternity System,E54000018,Coventry and Warwickshire,N,Women,805.0
2019-07-01,2019-07-31,ComplexSocialFactorsInd,Local Maternity System,E54000018,Coventry and Warwickshire,Y,Women,50.0
2019-07-01,2019-07-31,DeliveryMethodBabyGroup,Local Maternity System,E54000018,Coventry and Warwickshire,Elective caesarean section,Women,110.0
2019-07-01,2019-07-31,DeliveryMethodBabyGroup,Local Maternity System,E54000018,Coventry and Warwickshire,Emergency caesarean section,Women,150.0
2019-07-01,2019-07-31,DeliveryMethodBabyGroup,Local Maternity System,E54000018,Coventry and Warwickshire,Instrumental,Women,90.0
2019-07-01,2019-07-31,DeliveryMethodBabyGroup,Local Maternity System,E54000018,Coventry and Warwickshire,Missing Value/Value outside reporting parameters,Women,10.0
2019-07-01,2019-07-31,DeliveryMethodBabyGroup,Local Maternity System,E54000018,Coventry and Warwickshire,Other,Women,5.0
2019-07-01,2019-07-31,DeliveryMethodBabyGroup,Local Maternity System,E54000018,Coventry and Warwickshire,Spontaneous,Women,535.0
2019-07-01,2019-07-31,DeprivationDecileAtBooking,Local Maternity System,E54000018,Coventry and Warwickshire,01 - Most deprived,Women,130.0
2019-07-01,2019-07-31,DeprivationDecileAtBooking,Local Maternity System,E54000018,Coventry and Warwickshire,02,Women,95.0
2019-07-01,2019-07-31,DeprivationDecileAtBooking,Local Maternity System,E54000018,Coventry and Warwickshire,03,Women,125.0
2019-07-01,2019-07-31,DeprivationDecileAtBooking,Local Maternity System,E54000018,Coventry and Warwickshire,04,Women,100.0
2019-07-01,2019-07-31,DeprivationDecileAtBooking,Local Maternity System,E54000018,Coventry and Warwickshire,05,Women,120.0
2019-07-01,2019-07-31,DeprivationDecileAtBooking,Local Maternity System,E54000018,Coventry and Warwickshire,06,Women,95.0
2019-07-01,2019-07-31,DeprivationDecileAtBooking,Local Maternity System,E54000018,Coventry and Warwickshire,07,Women,115.0
2019-07-01,2019-07-31,DeprivationDecileAtBooking,Local Maternity System,E54000018,Coventry and Warwickshire,08,Women,125.0
2019-07-01,2019-07-31,DeprivationDecileAtBooking,Local Maternity System,E54000018,Coventry and Warwickshire,09,Women,120.0
2019-07-01,2019-07-31,DeprivationDecileAtBooking,Local Maternity System,E54000018,Coventry and Warwickshire,10 - Least deprived,Women,95.0
2019-07-01,2019-07-31,DeprivationDecileAtBooking,Local Maternity System,E54000018,Coventry and Warwickshire,Missing Value / Value outside reporting parameters,Women,5.0
2019-07-01,2019-07-31,EthnicCategoryMotherGroup,Local Maternity System,E54000018,Coventry and Warwickshire,Any other ethnic group,Women,50.0
2019-07-01,2019-07-31,EthnicCategoryMotherGroup,Local Maternity System,E54000018,Coventry and Warwickshire,Asian or Asian British,Women,90.0
2019-07-01,2019-07-31,EthnicCategoryMotherGroup,Local Maternity System,E54000018,Coventry and Warwickshire,Black or Black British,Women,40.0
2019-07-01,2019-07-31,EthnicCategoryMotherGroup,Local Maternity System,E54000018,Coventry and Warwickshire,Mixed,Women,15.0
2019-07-01,2019-07-31,EthnicCategoryMotherGroup,Local Maternity System,E54000018,Coventry and Warwickshire,Not Stated,Women,100.0
2019-07-01,2019-07-31,EthnicCategoryMotherGroup,Local Maternity System,E54000018,Coventry and Warwickshire,Not known,Women,165.0
2019-07-01,2019-07-31,EthnicCategoryMotherGroup,Local Maternity System,E54000018,Coventry and Warwickshire,White,Women,675.0
2019-07-01,2019-07-31,FolicAcidSupplement,Local Maternity System,E54000018,Coventry and Warwickshire,Has been taking prior to becoming pregnant,Women,70.0
2019-07-01,2019-07-31,FolicAcidSupplement,Local Maternity System,E54000018,Coventry and Warwickshire,Missing Value/Value outside reporting parameters,Women,115.0
2019-07-01,2019-07-31,FolicAcidSupplement,Local Maternity System,E54000018,Coventry and Warwickshire,Not Stated (Person asked but declined to provide a response),Women,160.0
2019-07-01,2019-07-31,FolicAcidSupplement,Local Maternity System,E54000018,Coventry and Warwickshire,Not taking folic acid supplement,Women,95.0
2019-07-01,2019-07-31,FolicAcidSupplement,Local Maternity System,E54000018,Coventry and Warwickshire,Started taking once pregnancy confirmed,Women,705.0
2019-07-01,2019-07-31,GestAgeFormalAntenatalBookingGroup,Local Maternity System,E54000018,Coventry and Warwickshire,0 to 70 days,Women,675.0
2019-07-01,2019-07-31,GestAgeFormalAntenatalBookingGroup,Local Maternity System,E54000018,Coventry and Warwickshire,141+ days,Women,85.0
2019-07-01,2019-07-31,GestAgeFormalAntenatalBookingGroup,Local Maternity System,E54000018,Coventry and Warwickshire,71 to 90 days,Women,240.0
2019-07-01,2019-07-31,GestAgeFormalAntenatalBookingGroup,Local Maternity System,E54000018,Coventry and Warwickshire,91 to 140 days,Women,85.0
2019-07-01,2019-07-31,GestAgeFormalAntenatalBookingGroup,Local Maternity System,E54000018,Coventry and Warwickshire,Missing Value / Value outside reporting parameters,Women,40.0
2019-07-01,2019-07-31,GestationLengthBirth,Local Maternity System,E54000018,Coventry and Warwickshire,27 weeks and under,Babies,5.0
2019-07-01,2019-07-31,GestationLengthBirth,Local Maternity System,E54000018,Coventry and Warwickshire,28 to 31 weeks,Babies,5.0
2019-07-01,2019-07-31,GestationLengthBirth,Local Maternity System,E54000018,Coventry and Warwickshire,32 to 33 weeks,Babies,10.0
2019-07-01,2019-07-31,GestationLengthBirth,Local Maternity System,E54000018,Coventry and Warwickshire,34 to 36 weeks,Babies,60.0
