Period,Dimension,Org_Level,Org_Code,Org_Geog_Code,Org_Name,Measure,Measure_Description,Count_Of,Value
January 2018,SkinToSkinContact1HourTerm,"NHS England (Region, Local Office)",Q74,E39000039,NHS England North (Cumbria and North East),Missing Value / Value outside reporting parameters,,Women,165
January 2018,SkinToSkinContact1HourTerm,"NHS England (Region, Local Office)",Q74,E39000039,NHS England North (Cumbria and North East),N,No,Women,385
January 2018,SkinToSkinContact1HourTerm,"NHS England (Region, Local Office)",Q74,E39000039,NHS England North (Cumbria and North East),Y,Yes,Women,1855
January 2018,SmokingStatusGroupBooking,"NHS England (Region, Local Office)",Q74,E39000039,NHS England North (Cumbria and North East),Missing Value / Value outside reporting parameters,,Women,215
January 2018,SmokingStatusGroupBooking,"NHS England (Region, Local Office)",Q74,E39000039,NHS England North (Cumbria and North East),Non-Smoker / Ex-Smoker,,Women,2590
January 2018,SmokingStatusGroupBooking,"NHS England (Region, Local Office)",Q74,E39000039,NHS England North (Cumbria and North East),Smoker,,Women,535
January 2018,SmokingStatusGroupBooking,"NHS England (Region, Local Office)",Q74,E39000039,NHS England North (Cumbria and North East),Unknown,,Women,155
January 2018,Submission_Orgs,"NHS England (Region, Local Office)",Q74,E39000039,NHS England North (Cumbria and North East),Submitted,,Organisations,10
January 2018,Submission_Orgs,"NHS England (Region, Local Office)",Q74,E39000039,NHS England North (Cumbria and North East),Submitted_births_in_month,,Organisations,10
January 2018,Submission_Orgs,"NHS England (Region, Local Office)",Q74,E39000039,NHS England North (Cumbria and North East),Submitted_traumas_in_month,,Organisations,7
January 2018,TotalBabies,"NHS England (Region, Local Office)",Q74,E39000039,NHS England North (Cumbria and North East),,,Babies,2740
January 2018,TotalDeliveries,"NHS England (Region, Local Office)",Q74,E39000039,NHS England North (Cumbria and North East),,,Women,2695
January 2018,TotalMothers,"NHS England (Region, Local Office)",Q74,E39000039,NHS England North (Cumbria and North East),,,Women,3445
January 2018,AgeAtBookingMotherAverage,"NHS England (Region, Local Office)",Q83,E39000037,NHS England North (Greater Manchester),,,Average over women,29.3
January 2018,AgeAtBookingMotherGroup,"NHS England (Region, Local Office)",Q83,E39000037,NHS England North (Greater Manchester),20 to 24,,Women,620
January 2018,AgeAtBookingMotherGroup,"NHS England (Region, Local Office)",Q83,E39000037,NHS England North (Greater Manchester),25 to 29,,Women,1190
January 2018,AgeAtBookingMotherGroup,"NHS England (Region, Local Office)",Q83,E39000037,NHS England North (Greater Manchester),30 to 34,,Women,1145
January 2018,AgeAtBookingMotherGroup,"NHS England (Region, Local Office)",Q83,E39000037,NHS England North (Greater Manchester),35 to 39,,Women,575
January 2018,AgeAtBookingMotherGroup,"NHS England (Region, Local Office)",Q83,E39000037,NHS England North (Greater Manchester),40 to 44,,Women,110
January 2018,AgeAtBookingMotherGroup,"NHS England (Region, Local Office)",Q83,E39000037,NHS England North (Greater Manchester),45 or Over,,Women,10
January 2018,AgeAtBookingMotherGroup,"NHS England (Region, Local Office)",Q83,E39000037,NHS England North (Greater Manchester),Under 20,,Women,150
January 2018,AgeAtBookingMotherGroup20,"NHS England (Region, Local Office)",Q83,E39000037,NHS England North (Greater Manchester),19-,,Women,150
January 2018,AgeAtBookingMotherGroup20,"NHS England (Region, Local Office)",Q83,E39000037,NHS England North (Greater Manchester),20+,,Women,3650
January 2018,ApgarScore5TermGroup7,"NHS England (Region, Local Office)",Q83,E39000037,NHS England North (Greater Manchester),0 to 6,,Babies,30
January 2018,ApgarScore5TermGroup7,"NHS England (Region, Local Office)",Q83,E39000037,NHS England North (Greater Manchester),7 to 10,,Babies,2695
January 2018,ApgarScore5TermGroup7,"NHS England (Region, Local Office)",Q83,E39000037,NHS England North (Greater Manchester),Missing Value / Value outside reporting parameters,,Babies,25
January 2018,BabyFirstFeedBreastMilkStatus,"NHS England (Region, Local Office)",Q83,E39000037,NHS England North (Greater Manchester),Maternal or Donor Breast Milk,,Babies,1475
January 2018,BabyFirstFeedBreastMilkStatus,"NHS England (Region, Local Office)",Q83,E39000037,NHS England North (Greater Manchester),Missing Value / Value outside reporting parameters,,Babies,550
January 2018,BabyFirstFeedBreastMilkStatus,"NHS England (Region, Local Office)",Q83,E39000037,NHS England North (Greater Manchester),Not Breast Milk,,Babies,995
January 2018,BirthweightTermGroup,"NHS England (Region, Local Office)",Q83,E39000037,NHS England North (Greater Manchester),"1,500g to 1,999g",,Babies,5
January 2018,BirthweightTermGroup,"NHS England (Region, Local Office)",Q83,E39000037,NHS England North (Greater Manchester),"2,000g to 2,499g",,Babies,85
January 2018,BirthweightTermGroup,"NHS England (Region, Local Office)",Q83,E39000037,NHS England North (Greater Manchester),"2,500g to 2,999g",,Babies,525
January 2018,BirthweightTermGroup,"NHS England (Region, Local Office)",Q83,E39000037,NHS England North (Greater Manchester),"3,000g to 3,499g",,Babies,1075
January 2018,BirthweightTermGroup,"NHS England (Region, Local Office)",Q83,E39000037,NHS England North (Greater Manchester),"3,500g to 3,999g",,Babies,785
January 2018,BirthweightTermGroup,"NHS England (Region, Local Office)",Q83,E39000037,NHS England North (Greater Manchester),"4,000g to 4,499g",,Babies,235
January 2018,BirthweightTermGroup,"NHS England (Region, Local Office)",Q83,E39000037,NHS England North (Greater Manchester),"4,500g to 4,999g",,Babies,15
January 2018,BirthweightTermGroup,"NHS England (Region, Local Office)",Q83,E39000037,NHS England North (Greater Manchester),"5,000g and over",,Babies,*
January 2018,BirthweightTermGroup,"NHS England (Region, Local Office)",Q83,E39000037,NHS England North (Greater Manchester),Missing Value / Value outside reporting parameters,,Babies,*
January 2018,BirthweightTermGroup,"NHS England (Region, Local Office)",Q83,E39000037,NHS England North (Greater Manchester),"Under 1,500g",,Babies,*
January 2018,BirthweightTermGroup,"NHS England (Region, Local Office)",Q83,E39000037,NHS England North (Greater Manchester),Unknown,,Babies,20
January 2018,BirthweightTermGroup2500,"NHS England (Region, Local Office)",Q83,E39000037,NHS England North (Greater Manchester),"2,500g and over",,Babies,2635
January 2018,BirthweightTermGroup2500,"NHS England (Region, Local Office)",Q83,E39000037,NHS England North (Greater Manchester),Missing Value / Value outside reporting parameters,,Babies,*
January 2018,BirthweightTermGroup2500,"NHS England (Region, Local Office)",Q83,E39000037,NHS England North (Greater Manchester),"Under 2,500g",,Babies,90
January 2018,BirthweightTermGroup2500,"NHS England (Region, Local Office)",Q83,E39000037,NHS England North (Greater Manchester),Unknown,,Babies,20
January 2018,BMI,"NHS England (Region, Local Office)",Q83,E39000037,NHS England North (Greater Manchester),Missing Value,,Women,185
January 2018,BMI,"NHS England (Region, Local Office)",Q83,E39000037,NHS England North (Greater Manchester),Normal,,Women,1645
January 2018,BMI,"NHS England (Region, Local Office)",Q83,E39000037,NHS England North (Greater Manchester),Obese,,Women,855
January 2018,BMI,"NHS England (Region, Local Office)",Q83,E39000037,NHS England North (Greater Manchester),Overweight,,Women,1010
January 2018,BMI,"NHS England (Region, Local Office)",Q83,E39000037,NHS England North (Greater Manchester),Underweight,,Women,115
January 2018,CigarettesPerDayAverage,"NHS England (Region, Local Office)",Q83,E39000037,NHS England North (Greater Manchester),,,Average over women,7.2
January 2018,ComplexSocialFactorsInd,"NHS England (Region, Local Office)",Q83,E39000037,NHS England North (Greater Manchester),Missing Value,Missing Value,Women,1020
January 2018,ComplexSocialFactorsInd,"NHS England (Region, Local Office)",Q83,E39000037,NHS England North (Greater Manchester),N,No,Women,2545
January 2018,ComplexSocialFactorsInd,"NHS England (Region, Local Office)",Q83,E39000037,NHS England North (Greater Manchester),Value outside reporting parameters,Value outside reporting parameters,Women,*
January 2018,ComplexSocialFactorsInd,"NHS England (Region, Local Office)",Q83,E39000037,NHS England North (Greater Manchester),Y,Yes,Women,235
January 2018,DeliveryMethodBabyGroup,"NHS England (Region, Local Office)",Q83,E39000037,NHS England North (Greater Manchester),Elective caesarean section,,Babies,390
January 2018,DeliveryMethodBabyGroup,"NHS England (Region, Local Office)",Q83,E39000037,NHS England North (Greater Manchester),Emergency caesarean section,,Babies,490
January 2018,DeliveryMethodBabyGroup,"NHS England (Region, Local Office)",Q83,E39000037,NHS England North (Greater Manchester),Instrumental,,Babies,395
January 2018,DeliveryMethodBabyGroup,"NHS England (Region, Local Office)",Q83,E39000037,NHS England North (Greater Manchester),Missing Value / Value outside reporting parameters,,Babies,*
January 2018,DeliveryMethodBabyGroup,"NHS England (Region, Local Office)",Q83,E39000037,NHS England North (Greater Manchester),Other,,Babies,5
January 2018,DeliveryMethodBabyGroup,"NHS England (Region, Local Office)",Q83,E39000037,NHS England North (Greater Manchester),Spontaneous,,Babies,1735
January 2018,DeprivationDecileAtBooking,"NHS England (Region, Local Office)",Q83,E39000037,NHS England North (Greater Manchester),01 - Most deprived,,Women,1010
January 2018,DeprivationDecileAtBooking,"NHS England (Region, Local Office)",Q83,E39000037,NHS England North (Greater Manchester),02,,Women,625
January 2018,DeprivationDecileAtBooking,"NHS England (Region, Local Office)",Q83,E39000037,NHS England North (Greater Manchester),03,,Women,445
January 2018,DeprivationDecileAtBooking,"NHS England (Region, Local Office)",Q83,E39000037,NHS England North (Greater Manchester),04,,Women,385
January 2018,DeprivationDecileAtBooking,"NHS England (Region, Local Office)",Q83,E39000037,NHS England North (Greater Manchester),05,,Women,235
January 2018,DeprivationDecileAtBooking,"NHS England (Region, Local Office)",Q83,E39000037,NHS England North (Greater Manchester),06,,Women,250
January 2018,DeprivationDecileAtBooking,"NHS England (Region, Local Office)",Q83,E39000037,NHS England North (Greater Manchester),07,,Women,185
January 2018,DeprivationDecileAtBooking,"NHS England (Region, Local Office)",Q83,E39000037,NHS England North (Greater Manchester),08,,Women,275
January 2018,DeprivationDecileAtBooking,"NHS England (Region, Local Office)",Q83,E39000037,NHS England North (Greater Manchester),09,,Women,230
January 2018,DeprivationDecileAtBooking,"NHS England (Region, Local Office)",Q83,E39000037,NHS England North (Greater Manchester),10 - Least deprived,,Women,135
January 2018,DeprivationDecileAtBooking,"NHS England (Region, Local Office)",Q83,E39000037,NHS England North (Greater Manchester),Missing value / Value outside reporting parameters,,Women,30
January 2018,DeprivationDecileAtBooking,"NHS England (Region, Local Office)",Q83,E39000037,NHS England North (Greater Manchester),Pseudo postcode recorded (includes no fixed abode or resident overseas),,Women,*
January 2018,DeprivationDecileAtBooking,"NHS England (Region, Local Office)",Q83,E39000037,NHS England North (Greater Manchester),"Resident elsewhere in the UK, Channel Islands or Isle of Man",,Women,*
January 2018,EthnicCategoryMotherGroup,"NHS England (Region, Local Office)",Q83,E39000037,NHS England North (Greater Manchester),Any other ethnic group,,Women,130
January 2018,EthnicCategoryMotherGroup,"NHS England (Region, Local Office)",Q83,E39000037,NHS England North (Greater Manchester),Asian or Asian British,,Women,515
January 2018,EthnicCategoryMotherGroup,"NHS England (Region, Local Office)",Q83,E39000037,NHS England North (Greater Manchester),Black or Black British,,Women,165
January 2018,EthnicCategoryMotherGroup,"NHS England (Region, Local Office)",Q83,E39000037,NHS England North (Greater Manchester),Missing Value / Value outside reporting parameters,,Women,75
January 2018,EthnicCategoryMotherGroup,"NHS England (Region, Local Office)",Q83,E39000037,NHS England North (Greater Manchester),Mixed,,Women,90
January 2018,EthnicCategoryMotherGroup,"NHS England (Region, Local Office)",Q83,E39000037,NHS England North (Greater Manchester),Not known,,Women,95
January 2018,EthnicCategoryMotherGroup,"NHS England (Region, Local Office)",Q83,E39000037,NHS England North (Greater Manchester),Not Stated,,Women,275
January 2018,EthnicCategoryMotherGroup,"NHS England (Region, Local Office)",Q83,E39000037,NHS England North (Greater Manchester),White,,Women,2460
January 2018,GenitalTractTraumaticLesion,"NHS England (Region, Local Office)",Q83,E39000037,NHS England North (Greater Manchester),Episiotomy,,Women,330
January 2018,GenitalTractTraumaticLesion,"NHS England (Region, Local Office)",Q83,E39000037,NHS England North (Greater Manchester),Labial tear,,Women,240
January 2018,GenitalTractTraumaticLesion,"NHS England (Region, Local Office)",Q83,E39000037,NHS England North (Greater Manchester),Other,,Women,20
January 2018,GenitalTractTraumaticLesion,"NHS England (Region, Local Office)",Q83,E39000037,NHS England North (Greater Manchester),Perineal tear - first degree,,Women,195
January 2018,GenitalTractTraumaticLesion,"NHS England (Region, Local Office)",Q83,E39000037,NHS England North (Greater Manchester),Perineal tear - second degree,,Women,520
January 2018,GenitalTractTraumaticLesion,"NHS England (Region, Local Office)",Q83,E39000037,NHS England North (Greater Manchester),Perineal tear - third or fourth degree,,Women,40
January 2018,GenitalTractTraumaticLesion,"NHS England (Region, Local Office)",Q83,E39000037,NHS England North (Greater Manchester),Vaginal wall tear,,Women,60
January 2018,GenitalTractTraumaticLesionGroup,"NHS England (Region, Local Office)",Q83,E39000037,NHS England North (Greater Manchester),At least one trauma,,Women,1205
January 2018,GenitalTractTraumaticLesionGroup,"NHS England (Region, Local Office)",Q83,E39000037,NHS England North (Greater Manchester),Missing Value / Value outside reporting parameters,,Women,525
January 2018,GenitalTractTraumaticLesionGroup,"NHS England (Region, Local Office)",Q83,E39000037,NHS England North (Greater Manchester),None,,Women,375
January 2018,GestAgeFormalAntenatalBookingGroup,"NHS England (Region, Local Office)",Q83,E39000037,NHS England North (Greater Manchester),0 to 70 days,,Women,1760
January 2018,GestAgeFormalAntenatalBookingGroup,"NHS England (Region, Local Office)",Q83,E39000037,NHS England North (Greater Manchester),141+ days,,Women,220
January 2018,GestAgeFormalAntenatalBookingGroup,"NHS England (Region, Local Office)",Q83,E39000037,NHS England North (Greater Manchester),71 to 90 days,,Women,1370
January 2018,GestAgeFormalAntenatalBookingGroup,"NHS England (Region, Local Office)",Q83,E39000037,NHS England North (Greater Manchester),91 to 140 days,,Women,455
January 2018,GestAgeFormalAntenatalBookingGroup,"NHS England (Region, Local Office)",Q83,E39000037,NHS England North (Greater Manchester),Missing Value / Value outside reporting parameters,,Women,*
January 2018,GestationLengthBirth,"NHS England (Region, Local Office)",Q83,E39000037,NHS England North (Greater Manchester),27 weeks and under,,Babies,10
January 2018,GestationLengthBirth,"NHS England (Region, Local Office)",Q83,E39000037,NHS England North (Greater Manchester),28 to 31 weeks,,Babies,25
January 2018,GestationLengthBirth,"NHS England (Region, Local Office)",Q83,E39000037,NHS England North (Greater Manchester),32 to 33 weeks,,Babies,35
January 2018,GestationLengthBirth,"NHS England (Region, Local Office)",Q83,E39000037,NHS England North (Greater Manchester),34 to 36 weeks,,Babies,195
January 2018,GestationLengthBirth,"NHS England (Region, Local Office)",Q83,E39000037,NHS England North (Greater Manchester),37 weeks,,Babies,310
January 2018,GestationLengthBirth,"NHS England (Region, Local Office)",Q83,E39000037,NHS England North (Greater Manchester),38 weeks,,Babies,455
January 2018,GestationLengthBirth,"NHS England (Region, Local Office)",Q83,E39000037,NHS England North (Greater Manchester),39 weeks,,Babies,790
January 2018,GestationLengthBirth,"NHS England (Region, Local Office)",Q83,E39000037,NHS England North (Greater Manchester),40 weeks,,Babies,715
January 2018,GestationLengthBirth,"NHS England (Region, Local Office)",Q83,E39000037,NHS England North (Greater Manchester),41 weeks,,Babies,430
January 2018,GestationLengthBirth,"NHS England (Region, Local Office)",Q83,E39000037,NHS England North (Greater Manchester),42 weeks,,Babies,55
January 2018,GestationLengthBirth,"NHS England (Region, Local Office)",Q83,E39000037,NHS England North (Greater Manchester),43 weeks and over,,Babies,*
January 2018,GestationLengthBirth,"NHS England (Region, Local Office)",Q83,E39000037,NHS England North (Greater Manchester),Missing Value / Value outside reporting parameters,,Babies,*
January 2018,GestationLengthBirthGroup37,"NHS England (Region, Local Office)",Q83,E39000037,NHS England North (Greater Manchester),< 37 weeks,,Babies,265
January 2018,GestationLengthBirthGroup37,"NHS England (Region, Local Office)",Q83,E39000037,NHS England North (Greater Manchester),>= 37 weeks,,Babies,2750
January 2018,GestationLengthBirthGroup37,"NHS England (Region, Local Office)",Q83,E39000037,NHS England North (Greater Manchester),Missing Value / Value outside reporting parameters,,Babies,*
January 2018,PlaceTypeActualDeliveryMidwifery,"NHS England (Region, Local Office)",Q83,E39000037,NHS England North (Greater Manchester),At a domestic address,,Babies,40
January 2018,PlaceTypeActualDeliveryMidwifery,"NHS England (Region, Local Office)",Q83,E39000037,NHS England North (Greater Manchester),Consultant ward,,Babies,*
January 2018,PlaceTypeActualDeliveryMidwifery,"NHS England (Region, Local Office)",Q83,E39000037,NHS England North (Greater Manchester),Consultant/GMP/midwife ward,,Babies,2765
January 2018,PlaceTypeActualDeliveryMidwifery,"NHS England (Region, Local Office)",Q83,E39000037,NHS England North (Greater Manchester),GMP ward,,Babies,*
January 2018,PlaceTypeActualDeliveryMidwifery,"NHS England (Region, Local Office)",Q83,E39000037,NHS England North (Greater Manchester),"Midwifery unit, co-located with consultant obstetric unit",,Babies,200
January 2018,PlaceTypeActualDeliveryMidwifery,"NHS England (Region, Local Office)",Q83,E39000037,NHS England North (Greater Manchester),"Midwifery unit, co-located with other non-obstetric consultant unit",,Babies,*
January 2018,PlaceTypeActualDeliveryMidwifery,"NHS England (Region, Local Office)",Q83,E39000037,NHS England North (Greater Manchester),"Midwifery unit, stand alone",,Babies,*
January 2018,PlaceTypeActualDeliveryMidwifery,"NHS England (Region, Local Office)",Q83,E39000037,NHS England North (Greater Manchester),"Midwifery unit, type not known",,Babies,*
January 2018,PlaceTypeActualDeliveryMidwifery,"NHS England (Region, Local Office)",Q83,E39000037,NHS England North (Greater Manchester),Missing Value / Value outside reporting parameters,,Babies,*
January 2018,PlaceTypeActualDeliveryMidwifery,"NHS England (Region, Local Office)",Q83,E39000037,NHS England North (Greater Manchester),None of the above,,Babies,5
January 2018,PlaceTypeActualDeliveryMidwifery,"NHS England (Region, Local Office)",Q83,E39000037,NHS England North (Greater Manchester),Not known,,Babies,*
January 2018,PlaceTypeActualDeliveryMidwifery,"NHS England (Region, Local Office)",Q83,E39000037,NHS England North (Greater Manchester),Other hospital or institution,,Babies,*
January 2018,PlaceTypeActualDeliveryMidwifery,"NHS England (Region, Local Office)",Q83,E39000037,NHS England North (Greater Manchester),Private hospital,,Babies,*
January 2018,PlaceTypeActualDeliveryMidwifery,"NHS England (Region, Local Office)",Q83,E39000037,NHS England North (Greater Manchester),Ward/unit without delivery facilities,,Babies,*
January 2018,PreviousCaesareanSectionsGroup,"NHS England (Region, Local Office)",Q83,E39000037,NHS England North (Greater Manchester),At least one Caesarean,,Women,355
January 2018,PreviousCaesareanSectionsGroup,"NHS England (Region, Local Office)",Q83,E39000037,NHS England North (Greater Manchester),"At least one Previous Birth, zero Caesareans",,Women,1160
January 2018,PreviousCaesareanSectionsGroup,"NHS England (Region, Local Office)",Q83,E39000037,NHS England North (Greater Manchester),Missing Value / Value outside reporting parameters,,Women,1345
January 2018,PreviousCaesareanSectionsGroup,"NHS England (Region, Local Office)",Q83,E39000037,NHS England North (Greater Manchester),Zero Previous Births,,Women,945
January 2018,PreviousLiveBirthsGroup,"NHS England (Region, Local Office)",Q83,E39000037,NHS England North (Greater Manchester),1,,Women,850
January 2018,PreviousLiveBirthsGroup,"NHS England (Region, Local Office)",Q83,E39000037,NHS England North (Greater Manchester),2,,Women,395
January 2018,PreviousLiveBirthsGroup,"NHS England (Region, Local Office)",Q83,E39000037,NHS England North (Greater Manchester),3,,Women,170
January 2018,PreviousLiveBirthsGroup,"NHS England (Region, Local Office)",Q83,E39000037,NHS England North (Greater Manchester),4,,Women,65
January 2018,PreviousLiveBirthsGroup,"NHS England (Region, Local Office)",Q83,E39000037,NHS England North (Greater Manchester),5+,,Women,65
January 2018,PreviousLiveBirthsGroup,"NHS England (Region, Local Office)",Q83,E39000037,NHS England North (Greater Manchester),Missing Value / Value outside reporting parameters,,Women,1140
January 2018,PreviousLiveBirthsGroup,"NHS England (Region, Local Office)",Q83,E39000037,NHS England North (Greater Manchester),No previous live births,,Women,1115
January 2018,SkinToSkinContact1HourTerm,"NHS England (Region, Local Office)",Q83,E39000037,NHS England North (Greater Manchester),Missing Value / Value outside reporting parameters,,Women,230
January 2018,SkinToSkinContact1HourTerm,"NHS England (Region, Local Office)",Q83,E39000037,NHS England North (Greater Manchester),N,No,Women,475
January 2018,SkinToSkinContact1HourTerm,"NHS England (Region, Local Office)",Q83,E39000037,NHS England North (Greater Manchester),Y,Yes,Women,2030
January 2018,SmokingStatusGroupBooking,"NHS England (Region, Local Office)",Q83,E39000037,NHS England North (Greater Manchester),Missing Value / Value outside reporting parameters,,Women,45
January 2018,SmokingStatusGroupBooking,"NHS England (Region, Local Office)",Q83,E39000037,NHS England North (Greater Manchester),Non-Smoker / Ex-Smoker,,Women,3220
January 2018,SmokingStatusGroupBooking,"NHS England (Region, Local Office)",Q83,E39000037,NHS England North (Greater Manchester),Smoker,,Women,500
January 2018,SmokingStatusGroupBooking,"NHS England (Region, Local Office)",Q83,E39000037,NHS England North (Greater Manchester),Unknown,,Women,35
January 2018,Submission_Orgs,"NHS England (Region, Local Office)",Q83,E39000037,NHS England North (Greater Manchester),Submitted,,Organisations,7
January 2018,Submission_Orgs,"NHS England (Region, Local Office)",Q83,E39000037,NHS England North (Greater Manchester),Submitted_births_in_month,,Organisations,6
January 2018,Submission_Orgs,"NHS England (Region, Local Office)",Q83,E39000037,NHS England North (Greater Manchester),Submitted_traumas_in_month,,Organisations,6
January 2018,TotalBabies,"NHS England (Region, Local Office)",Q83,E39000037,NHS England North (Greater Manchester),,,Babies,3015
January 2018,TotalDeliveries,"NHS England (Region, Local Office)",Q83,E39000037,NHS England North (Greater Manchester),,,Women,2970
January 2018,TotalMothers,"NHS England (Region, Local Office)",Q83,E39000037,NHS England North (Greater Manchester),,,Women,3800
January 2018,AgeAtBookingMotherAverage,"NHS England (Region, Local Office)",Q84,E39000040,NHS England North (Lancashire and South Cumbria),,,Average over women,28.4
January 2018,AgeAtBookingMotherGroup,"NHS England (Region, Local Office)",Q84,E39000040,NHS England North (Lancashire and South Cumbria),20 to 24,,Women,175
January 2018,AgeAtBookingMotherGroup,"NHS England (Region, Local Office)",Q84,E39000040,NHS England North (Lancashire and South Cumbria),25 to 29,,Women,295
January 2018,AgeAtBookingMotherGroup,"NHS England (Region, Local Office)",Q84,E39000040,NHS England North (Lancashire and South Cumbria),30 to 34,,Women,230
January 2018,AgeAtBookingMotherGroup,"NHS England (Region, Local Office)",Q84,E39000040,NHS England North (Lancashire and South Cumbria),35 to 39,,Women,95
January 2018,AgeAtBookingMotherGroup,"NHS England (Region, Local Office)",Q84,E39000040,NHS England North (Lancashire and South Cumbria),40 to 44,,Women,30
January 2018,AgeAtBookingMotherGroup,"NHS England (Region, Local Office)",Q84,E39000040,NHS England North (Lancashire and South Cumbria),45 or Over,,Women,*
January 2018,AgeAtBookingMotherGroup,"NHS England (Region, Local Office)",Q84,E39000040,NHS England North (Lancashire and South Cumbria),Under 20,,Women,55
January 2018,AgeAtBookingMotherGroup20,"NHS England (Region, Local Office)",Q84,E39000040,NHS England North (Lancashire and South Cumbria),19-,,Women,55
January 2018,AgeAtBookingMotherGroup20,"NHS England (Region, Local Office)",Q84,E39000040,NHS England North (Lancashire and South Cumbria),20+,,Women,835
January 2018,ApgarScore5TermGroup7,"NHS England (Region, Local Office)",Q84,E39000040,NHS England North (Lancashire and South Cumbria),0 to 6,,Babies,15
January 2018,ApgarScore5TermGroup7,"NHS England (Region, Local Office)",Q84,E39000040,NHS England North (Lancashire and South Cumbria),7 to 10,,Babies,970
January 2018,ApgarScore5TermGroup7,"NHS England (Region, Local Office)",Q84,E39000040,NHS England North (Lancashire and South Cumbria),Missing Value / Value outside reporting parameters,,Babies,20
January 2018,BabyFirstFeedBreastMilkStatus,"NHS England (Region, Local Office)",Q84,E39000040,NHS England North (Lancashire and South Cumbria),Maternal or Donor Breast Milk,,Babies,865
January 2018,BabyFirstFeedBreastMilkStatus,"NHS England (Region, Local Office)",Q84,E39000040,NHS England North (Lancashire and South Cumbria),Missing Value / Value outside reporting parameters,,Babies,20
January 2018,BabyFirstFeedBreastMilkStatus,"NHS England (Region, Local Office)",Q84,E39000040,NHS England North (Lancashire and South Cumbria),Not Breast Milk,,Babies,200
January 2018,BirthweightTermGroup,"NHS England (Region, Local Office)",Q84,E39000040,NHS England North (Lancashire and South Cumbria),"1,500g to 1,999g",,Babies,*
January 2018,BirthweightTermGroup,"NHS England (Region, Local Office)",Q84,E39000040,NHS England North (Lancashire and South Cumbria),"2,000g to 2,499g",,Babies,30
January 2018,BirthweightTermGroup,"NHS England (Region, Local Office)",Q84,E39000040,NHS England North (Lancashire and South Cumbria),"2,500g to 2,999g",,Babies,175
January 2018,BirthweightTermGroup,"NHS England (Region, Local Office)",Q84,E39000040,NHS England North (Lancashire and South Cumbria),"3,000g to 3,499g",,Babies,365
January 2018,BirthweightTermGroup,"NHS England (Region, Local Office)",Q84,E39000040,NHS England North (Lancashire and South Cumbria),"3,500g to 3,999g",,Babies,310
January 2018,BirthweightTermGroup,"NHS England (Region, Local Office)",Q84,E39000040,NHS England North (Lancashire and South Cumbria),"4,000g to 4,499g",,Babies,105
January 2018,BirthweightTermGroup,"NHS England (Region, Local Office)",Q84,E39000040,NHS England North (Lancashire and South Cumbria),"4,500g to 4,999g",,Babies,15
January 2018,BirthweightTermGroup,"NHS England (Region, Local Office)",Q84,E39000040,NHS England North (Lancashire and South Cumbria),"5,000g and over",,Babies,*
January 2018,BirthweightTermGroup,"NHS England (Region, Local Office)",Q84,E39000040,NHS England North (Lancashire and South Cumbria),Missing Value / Value outside reporting parameters,,Babies,*
January 2018,BirthweightTermGroup,"NHS England (Region, Local Office)",Q84,E39000040,NHS England North (Lancashire and South Cumbria),"Under 1,500g",,Babies,*
January 2018,BirthweightTermGroup,"NHS England (Region, Local Office)",Q84,E39000040,NHS England North (Lancashire and South Cumbria),Unknown,,Babies,*
January 2018,BirthweightTermGroup2500,"NHS England (Region, Local Office)",Q84,E39000040,NHS England North (Lancashire and South Cumbria),"2,500g and over",,Babies,975
January 2018,BirthweightTermGroup2500,"NHS England (Region, Local Office)",Q84,E39000040,NHS England North (Lancashire and South Cumbria),Missing Value / Value outside reporting parameters,,Babies,*
January 2018,BirthweightTermGroup2500,"NHS England (Region, Local Office)",Q84,E39000040,NHS England North (Lancashire and South Cumbria),"Under 2,500g",,Babies,30
January 2018,BirthweightTermGroup2500,"NHS England (Region, Local Office)",Q84,E39000040,NHS England North (Lancashire and South Cumbria),Unknown,,Babies,*
January 2018,BMI,"NHS England (Region, Local Office)",Q84,E39000040,NHS England North (Lancashire and South Cumbria),Missing Value,,Women,210
January 2018,BMI,"NHS England (Region, Local Office)",Q84,E39000040,NHS England North (Lancashire and South Cumbria),Normal,,Women,295
January 2018,BMI,"NHS England (Region, Local Office)",Q84,E39000040,NHS England North (Lancashire and South Cumbria),Obese,,Women,175
January 2018,BMI,"NHS England (Region, Local Office)",Q84,E39000040,NHS England North (Lancashire and South Cumbria),Overweight,,Women,190
January 2018,BMI,"NHS England (Region, Local Office)",Q84,E39000040,NHS England North (Lancashire and South Cumbria),Underweight,,Women,25
January 2018,CigarettesPerDayAverage,"NHS England (Region, Local Office)",Q84,E39000040,NHS England North (Lancashire and South Cumbria),,,Average over women,10.8
January 2018,ComplexSocialFactorsInd,"NHS England (Region, Local Office)",Q84,E39000040,NHS England North (Lancashire and South Cumbria),Missing Value,Missing Value,Women,555
January 2018,ComplexSocialFactorsInd,"NHS England (Region, Local Office)",Q84,E39000040,NHS England North (Lancashire and South Cumbria),N,No,Women,300
January 2018,ComplexSocialFactorsInd,"NHS England (Region, Local Office)",Q84,E39000040,NHS England North (Lancashire and South Cumbria),Value outside reporting parameters,Value outside reporting parameters,Women,*
January 2018,ComplexSocialFactorsInd,"NHS England (Region, Local Office)",Q84,E39000040,NHS England North (Lancashire and South Cumbria),Y,Yes,Women,35
