Period,Dimension,Org_Level,Org_Code,Org_Geog_Code,Org_Name,Measure,Measure_Description,Count_Of,Value
Feb-19,PreviousCaesareanSectionsGroup,Provider,RBD,,Dorset County Hospital NHS Foundation Trust,"At least one Previous Birth, zero Caesareans",,Women,55
Feb-19,PreviousCaesareanSectionsGroup,Provider,RBD,,Dorset County Hospital NHS Foundation Trust,Missing Value / Value outside reporting parameters,,Women,*
Feb-19,PreviousCaesareanSectionsGroup,Provider,RBD,,Dorset County Hospital NHS Foundation Trust,Zero Previous Births,,Women,75
Feb-19,PreviousLiveBirthsGroup,Provider,RBD,,Dorset County Hospital NHS Foundation Trust,1,,Women,50
Feb-19,PreviousLiveBirthsGroup,Provider,RBD,,Dorset County Hospital NHS Foundation Trust,2,,Women,20
Feb-19,PreviousLiveBirthsGroup,Provider,RBD,,Dorset County Hospital NHS Foundation Trust,3,,Women,*
Feb-19,PreviousLiveBirthsGroup,Provider,RBD,,Dorset County Hospital NHS Foundation Trust,4,,Women,*
Feb-19,PreviousLiveBirthsGroup,Provider,RBD,,Dorset County Hospital NHS Foundation Trust,5+,,Women,*
Feb-19,PreviousLiveBirthsGroup,Provider,RBD,,Dorset County Hospital NHS Foundation Trust,Missing Value / Value outside reporting parameters,,Women,*
Feb-19,PreviousLiveBirthsGroup,Provider,RBD,,Dorset County Hospital NHS Foundation Trust,No previous live births,,Women,75
Feb-19,SkinToSkinContact1HourTerm,Provider,RBD,,Dorset County Hospital NHS Foundation Trust,Missing Value / Value outside reporting parameters,,Women,*
Feb-19,SkinToSkinContact1HourTerm,Provider,RBD,,Dorset County Hospital NHS Foundation Trust,N,No,Women,15
Feb-19,SkinToSkinContact1HourTerm,Provider,RBD,,Dorset County Hospital NHS Foundation Trust,Y,Yes,Women,90
Feb-19,SmokingStatusGroupBooking,Provider,RBD,,Dorset County Hospital NHS Foundation Trust,Missing Value / Value outside reporting parameters,,Women,*
Feb-19,SmokingStatusGroupBooking,Provider,RBD,,Dorset County Hospital NHS Foundation Trust,Non-Smoker / Ex-Smoker,,Women,135
Feb-19,SmokingStatusGroupBooking,Provider,RBD,,Dorset County Hospital NHS Foundation Trust,Smoker,,Women,15
Feb-19,SmokingStatusGroupBooking,Provider,RBD,,Dorset County Hospital NHS Foundation Trust,Unknown,,Women,*
Feb-19,Submission_Orgs,Provider,RBD,,Dorset County Hospital NHS Foundation Trust,Submitted,,Organisations,1
Feb-19,Submission_Orgs,Provider,RBD,,Dorset County Hospital NHS Foundation Trust,Submitted_births_in_month,,Organisations,1
Feb-19,Submission_Orgs,Provider,RBD,,Dorset County Hospital NHS Foundation Trust,Submitted_traumas_in_month,,Organisations,1
Feb-19,TotalBabies,Provider,RBD,,Dorset County Hospital NHS Foundation Trust,,,Babies,115
Feb-19,TotalDeliveries,Provider,RBD,,Dorset County Hospital NHS Foundation Trust,,,Women,115
Feb-19,TotalMothers,Provider,RBD,,Dorset County Hospital NHS Foundation Trust,,,Women,150
Feb-19,AgeAtBookingMotherAverage,Provider,RWH,,East and North Hertfordshire NHS Trust,,,Average over women,30.6
Feb-19,AgeAtBookingMotherGroup,Provider,RWH,,East and North Hertfordshire NHS Trust,20 to 24,,Women,50
Feb-19,AgeAtBookingMotherGroup,Provider,RWH,,East and North Hertfordshire NHS Trust,25 to 29,,Women,130
Feb-19,AgeAtBookingMotherGroup,Provider,RWH,,East and North Hertfordshire NHS Trust,30 to 34,,Women,180
Feb-19,AgeAtBookingMotherGroup,Provider,RWH,,East and North Hertfordshire NHS Trust,35 to 39,,Women,95
Feb-19,AgeAtBookingMotherGroup,Provider,RWH,,East and North Hertfordshire NHS Trust,40 to 44,,Women,15
Feb-19,AgeAtBookingMotherGroup,Provider,RWH,,East and North Hertfordshire NHS Trust,45 or Over,,Women,*
Feb-19,AgeAtBookingMotherGroup,Provider,RWH,,East and North Hertfordshire NHS Trust,Missing Value,,Women,*
Feb-19,AgeAtBookingMotherGroup,Provider,RWH,,East and North Hertfordshire NHS Trust,Under 20,,Women,10
Feb-19,AgeAtBookingMotherGroup,Provider,RWH,,East and North Hertfordshire NHS Trust,Value outside reporting parameters,,Women,*
Feb-19,AgeAtBookingMotherGroup20,Provider,RWH,,East and North Hertfordshire NHS Trust,19-,,Women,10
Feb-19,AgeAtBookingMotherGroup20,Provider,RWH,,East and North Hertfordshire NHS Trust,20+,,Women,470
Feb-19,AgeAtBookingMotherGroup20,Provider,RWH,,East and North Hertfordshire NHS Trust,Missing Value,,Women,*
Feb-19,AgeAtBookingMotherGroup20,Provider,RWH,,East and North Hertfordshire NHS Trust,Value outside reporting parameters,,Women,*
Feb-19,ApgarScore5TermGroup7,Provider,RWH,,East and North Hertfordshire NHS Trust,0 to 6,,Babies,*
Feb-19,ApgarScore5TermGroup7,Provider,RWH,,East and North Hertfordshire NHS Trust,7 to 10,,Babies,355
Feb-19,ApgarScore5TermGroup7,Provider,RWH,,East and North Hertfordshire NHS Trust,Missing Value / Value outside reporting parameters,,Babies,*
Feb-19,BabyFirstFeedBreastMilkStatus,Provider,RWH,,East and North Hertfordshire NHS Trust,Maternal or Donor Breast Milk,,Babies,300
Feb-19,BabyFirstFeedBreastMilkStatus,Provider,RWH,,East and North Hertfordshire NHS Trust,Missing Value / Value outside reporting parameters,,Babies,15
Feb-19,BabyFirstFeedBreastMilkStatus,Provider,RWH,,East and North Hertfordshire NHS Trust,Not Breast Milk,,Babies,65
Feb-19,BirthweightTermGroup,Provider,RWH,,East and North Hertfordshire NHS Trust,"1,500g to 1,999g",,Babies,*
Feb-19,BirthweightTermGroup,Provider,RWH,,East and North Hertfordshire NHS Trust,"2,000g to 2,499g",,Babies,5
Feb-19,BirthweightTermGroup,Provider,RWH,,East and North Hertfordshire NHS Trust,"2,500g to 2,999g",,Babies,55
Feb-19,BirthweightTermGroup,Provider,RWH,,East and North Hertfordshire NHS Trust,"3,000g to 3,499g",,Babies,140
Feb-19,BirthweightTermGroup,Provider,RWH,,East and North Hertfordshire NHS Trust,"3,500g to 3,999g",,Babies,120
Feb-19,BirthweightTermGroup,Provider,RWH,,East and North Hertfordshire NHS Trust,"4,000g to 4,499g",,Babies,30
Feb-19,BirthweightTermGroup,Provider,RWH,,East and North Hertfordshire NHS Trust,"4,500g to 4,999g",,Babies,5
Feb-19,BirthweightTermGroup,Provider,RWH,,East and North Hertfordshire NHS Trust,"5,000g and over",,Babies,*
Feb-19,BirthweightTermGroup,Provider,RWH,,East and North Hertfordshire NHS Trust,Missing Value / Value outside reporting parameters,,Babies,*
Feb-19,BirthweightTermGroup,Provider,RWH,,East and North Hertfordshire NHS Trust,"Under 1,500g",,Babies,*
Feb-19,BirthweightTermGroup,Provider,RWH,,East and North Hertfordshire NHS Trust,Unknown,,Babies,*
Feb-19,BirthweightTermGroup2500,Provider,RWH,,East and North Hertfordshire NHS Trust,"2,500g and over",,Babies,355
Feb-19,BirthweightTermGroup2500,Provider,RWH,,East and North Hertfordshire NHS Trust,Missing Value / Value outside reporting parameters,,Babies,*
Feb-19,BirthweightTermGroup2500,Provider,RWH,,East and North Hertfordshire NHS Trust,"Under 2,500g",,Babies,5
Feb-19,BirthweightTermGroup2500,Provider,RWH,,East and North Hertfordshire NHS Trust,Unknown,,Babies,*
Feb-19,BMI,Provider,RWH,,East and North Hertfordshire NHS Trust,Missing Value,,Women,*
Feb-19,BMI,Provider,RWH,,East and North Hertfordshire NHS Trust,Normal,,Women,235
Feb-19,BMI,Provider,RWH,,East and North Hertfordshire NHS Trust,Obese,,Women,95
Feb-19,BMI,Provider,RWH,,East and North Hertfordshire NHS Trust,Overweight,,Women,140
Feb-19,BMI,Provider,RWH,,East and North Hertfordshire NHS Trust,Underweight,,Women,10
Feb-19,CigarettesPerDayAverage,Provider,RWH,,East and North Hertfordshire NHS Trust,,,Average over women,6.3
Feb-19,ComplexSocialFactorsInd,Provider,RWH,,East and North Hertfordshire NHS Trust,Missing Value,Missing Value,Women,*
Feb-19,ComplexSocialFactorsInd,Provider,RWH,,East and North Hertfordshire NHS Trust,N,No,Women,455
Feb-19,ComplexSocialFactorsInd,Provider,RWH,,East and North Hertfordshire NHS Trust,Value outside reporting parameters,Value outside reporting parameters,Women,*
Feb-19,ComplexSocialFactorsInd,Provider,RWH,,East and North Hertfordshire NHS Trust,Y,Yes,Women,25
Feb-19,DeliveryMethodBabyGroup,Provider,RWH,,East and North Hertfordshire NHS Trust,Elective caesarean section,,Babies,60
Feb-19,DeliveryMethodBabyGroup,Provider,RWH,,East and North Hertfordshire NHS Trust,Emergency caesarean section,,Babies,60
Feb-19,DeliveryMethodBabyGroup,Provider,RWH,,East and North Hertfordshire NHS Trust,Instrumental,,Babies,55
Feb-19,DeliveryMethodBabyGroup,Provider,RWH,,East and North Hertfordshire NHS Trust,Missing Value / Value outside reporting parameters,,Babies,*
Feb-19,DeliveryMethodBabyGroup,Provider,RWH,,East and North Hertfordshire NHS Trust,Other,,Babies,*
Feb-19,DeliveryMethodBabyGroup,Provider,RWH,,East and North Hertfordshire NHS Trust,Spontaneous,,Babies,205
Feb-19,DeprivationDecileAtBooking,Provider,RWH,,East and North Hertfordshire NHS Trust,01 - Most deprived,,Women,*
Feb-19,DeprivationDecileAtBooking,Provider,RWH,,East and North Hertfordshire NHS Trust,2,,Women,5
Feb-19,DeprivationDecileAtBooking,Provider,RWH,,East and North Hertfordshire NHS Trust,3,,Women,10
Feb-19,DeprivationDecileAtBooking,Provider,RWH,,East and North Hertfordshire NHS Trust,4,,Women,45
Feb-19,DeprivationDecileAtBooking,Provider,RWH,,East and North Hertfordshire NHS Trust,5,,Women,65
Feb-19,DeprivationDecileAtBooking,Provider,RWH,,East and North Hertfordshire NHS Trust,6,,Women,70
Feb-19,DeprivationDecileAtBooking,Provider,RWH,,East and North Hertfordshire NHS Trust,7,,Women,60
Feb-19,DeprivationDecileAtBooking,Provider,RWH,,East and North Hertfordshire NHS Trust,8,,Women,55
Feb-19,DeprivationDecileAtBooking,Provider,RWH,,East and North Hertfordshire NHS Trust,9,,Women,70
Feb-19,DeprivationDecileAtBooking,Provider,RWH,,East and North Hertfordshire NHS Trust,10 - Least deprived,,Women,95
Feb-19,DeprivationDecileAtBooking,Provider,RWH,,East and North Hertfordshire NHS Trust,Missing value / Value outside reporting parameters,,Women,*
Feb-19,DeprivationDecileAtBooking,Provider,RWH,,East and North Hertfordshire NHS Trust,Pseudo postcode recorded (includes no fixed abode or resident overseas),,Women,*
Feb-19,DeprivationDecileAtBooking,Provider,RWH,,East and North Hertfordshire NHS Trust,"Resident elsewhere in the UK, Channel Islands or Isle of Man",,Women,*
Feb-19,EthnicCategoryMotherGroup,Provider,RWH,,East and North Hertfordshire NHS Trust,Any other ethnic group,,Women,15
Feb-19,EthnicCategoryMotherGroup,Provider,RWH,,East and North Hertfordshire NHS Trust,Asian or Asian British,,Women,25
Feb-19,EthnicCategoryMotherGroup,Provider,RWH,,East and North Hertfordshire NHS Trust,Black or Black British,,Women,10
Feb-19,EthnicCategoryMotherGroup,Provider,RWH,,East and North Hertfordshire NHS Trust,Missing Value / Value outside reporting parameters,,Women,*
Feb-19,EthnicCategoryMotherGroup,Provider,RWH,,East and North Hertfordshire NHS Trust,Mixed,,Women,15
Feb-19,EthnicCategoryMotherGroup,Provider,RWH,,East and North Hertfordshire NHS Trust,Not known,,Women,*
Feb-19,EthnicCategoryMotherGroup,Provider,RWH,,East and North Hertfordshire NHS Trust,Not Stated,,Women,25
Feb-19,EthnicCategoryMotherGroup,Provider,RWH,,East and North Hertfordshire NHS Trust,White,,Women,390
Feb-19,GenitalTractTraumaticLesion,Provider,RWH,,East and North Hertfordshire NHS Trust,Episiotomy,,Women,60
Feb-19,GenitalTractTraumaticLesion,Provider,RWH,,East and North Hertfordshire NHS Trust,Labial tear,,Women,*
Feb-19,GenitalTractTraumaticLesion,Provider,RWH,,East and North Hertfordshire NHS Trust,Other,,Women,*
Feb-19,GenitalTractTraumaticLesion,Provider,RWH,,East and North Hertfordshire NHS Trust,Perineal tear - first degree,,Women,40
Feb-19,GenitalTractTraumaticLesion,Provider,RWH,,East and North Hertfordshire NHS Trust,Perineal tear - second degree,,Women,80
Feb-19,GenitalTractTraumaticLesion,Provider,RWH,,East and North Hertfordshire NHS Trust,Perineal tear - third or fourth degree,,Women,5
Feb-19,GenitalTractTraumaticLesion,Provider,RWH,,East and North Hertfordshire NHS Trust,Vaginal wall tear,,Women,*
Feb-19,GenitalTractTraumaticLesionGroup,Provider,RWH,,East and North Hertfordshire NHS Trust,At least one trauma,,Women,175
Feb-19,GenitalTractTraumaticLesionGroup,Provider,RWH,,East and North Hertfordshire NHS Trust,Missing Value / Value outside reporting parameters,,Women,80
Feb-19,GenitalTractTraumaticLesionGroup,Provider,RWH,,East and North Hertfordshire NHS Trust,None,,Women,*
Feb-19,GestAgeFormalAntenatalBookingGroup,Provider,RWH,,East and North Hertfordshire NHS Trust,0 to 70 days,,Women,355
Feb-19,GestAgeFormalAntenatalBookingGroup,Provider,RWH,,East and North Hertfordshire NHS Trust,141+ days,,Women,25
Feb-19,GestAgeFormalAntenatalBookingGroup,Provider,RWH,,East and North Hertfordshire NHS Trust,71 to 90 days,,Women,85
Feb-19,GestAgeFormalAntenatalBookingGroup,Provider,RWH,,East and North Hertfordshire NHS Trust,91 to 140 days,,Women,15
Feb-19,GestAgeFormalAntenatalBookingGroup,Provider,RWH,,East and North Hertfordshire NHS Trust,Missing Value / Value outside reporting parameters,,Women,*
Feb-19,GestationLengthBirth,Provider,RWH,,East and North Hertfordshire NHS Trust,27 weeks and under,,Babies,*
Feb-19,GestationLengthBirth,Provider,RWH,,East and North Hertfordshire NHS Trust,28 to 31 weeks,,Babies,*
Feb-19,GestationLengthBirth,Provider,RWH,,East and North Hertfordshire NHS Trust,32 to 33 weeks,,Babies,*
Feb-19,GestationLengthBirth,Provider,RWH,,East and North Hertfordshire NHS Trust,34 to 36 weeks,,Babies,15
Feb-19,GestationLengthBirth,Provider,RWH,,East and North Hertfordshire NHS Trust,37 weeks,,Babies,30
Feb-19,GestationLengthBirth,Provider,RWH,,East and North Hertfordshire NHS Trust,38 weeks,,Babies,50
Feb-19,GestationLengthBirth,Provider,RWH,,East and North Hertfordshire NHS Trust,39 weeks,,Babies,105
Feb-19,GestationLengthBirth,Provider,RWH,,East and North Hertfordshire NHS Trust,40 weeks,,Babies,85
Feb-19,GestationLengthBirth,Provider,RWH,,East and North Hertfordshire NHS Trust,41 weeks,,Babies,75
Feb-19,GestationLengthBirth,Provider,RWH,,East and North Hertfordshire NHS Trust,42 weeks,,Babies,10
Feb-19,GestationLengthBirth,Provider,RWH,,East and North Hertfordshire NHS Trust,43 weeks and over,,Babies,*
Feb-19,GestationLengthBirth,Provider,RWH,,East and North Hertfordshire NHS Trust,Missing Value / Value outside reporting parameters,,Babies,*
Feb-19,GestationLengthBirthGroup37,Provider,RWH,,East and North Hertfordshire NHS Trust,< 37 weeks,,Babies,20
Feb-19,GestationLengthBirthGroup37,Provider,RWH,,East and North Hertfordshire NHS Trust,>= 37 weeks,,Babies,360
Feb-19,GestationLengthBirthGroup37,Provider,RWH,,East and North Hertfordshire NHS Trust,Missing Value / Value outside reporting parameters,,Babies,*
Feb-19,PlaceTypeActualDeliveryMidwifery,Provider,RWH,,East and North Hertfordshire NHS Trust,At a domestic address,,Babies,10
Feb-19,PlaceTypeActualDeliveryMidwifery,Provider,RWH,,East and North Hertfordshire NHS Trust,Consultant ward,,Babies,280
Feb-19,PlaceTypeActualDeliveryMidwifery,Provider,RWH,,East and North Hertfordshire NHS Trust,Consultant/GMP/midwife ward,,Babies,*
Feb-19,PlaceTypeActualDeliveryMidwifery,Provider,RWH,,East and North Hertfordshire NHS Trust,GMP ward,,Babies,*
Feb-19,PlaceTypeActualDeliveryMidwifery,Provider,RWH,,East and North Hertfordshire NHS Trust,"Midwifery unit, co-located with consultant obstetric unit",,Babies,*
Feb-19,PlaceTypeActualDeliveryMidwifery,Provider,RWH,,East and North Hertfordshire NHS Trust,"Midwifery unit, co-located with other non-obstetric consultant unit",,Babies,*
Feb-19,PlaceTypeActualDeliveryMidwifery,Provider,RWH,,East and North Hertfordshire NHS Trust,"Midwifery unit, stand alone",,Babies,*
Feb-19,PlaceTypeActualDeliveryMidwifery,Provider,RWH,,East and North Hertfordshire NHS Trust,"Midwifery unit, type not known",,Babies,85
Feb-19,PlaceTypeActualDeliveryMidwifery,Provider,RWH,,East and North Hertfordshire NHS Trust,Missing Value / Value outside reporting parameters,,Babies,*
Feb-19,PlaceTypeActualDeliveryMidwifery,Provider,RWH,,East and North Hertfordshire NHS Trust,None of the above,,Babies,*
Feb-19,PlaceTypeActualDeliveryMidwifery,Provider,RWH,,East and North Hertfordshire NHS Trust,Not known,,Babies,*
Feb-19,PlaceTypeActualDeliveryMidwifery,Provider,RWH,,East and North Hertfordshire NHS Trust,Other hospital or institution,,Babies,*
Feb-19,PlaceTypeActualDeliveryMidwifery,Provider,RWH,,East and North Hertfordshire NHS Trust,Private hospital,,Babies,*
Feb-19,PlaceTypeActualDeliveryMidwifery,Provider,RWH,,East and North Hertfordshire NHS Trust,Ward/unit without delivery facilities,,Babies,*
Feb-19,PreviousCaesareanSectionsGroup,Provider,RWH,,East and North Hertfordshire NHS Trust,At least one Caesarean,,Women,70
Feb-19,PreviousCaesareanSectionsGroup,Provider,RWH,,East and North Hertfordshire NHS Trust,"At least one Previous Birth, zero Caesareans",,Women,195
Feb-19,PreviousCaesareanSectionsGroup,Provider,RWH,,East and North Hertfordshire NHS Trust,Missing Value / Value outside reporting parameters,,Women,*
Feb-19,PreviousCaesareanSectionsGroup,Provider,RWH,,East and North Hertfordshire NHS Trust,Zero Previous Births,,Women,215
Feb-19,PreviousLiveBirthsGroup,Provider,RWH,,East and North Hertfordshire NHS Trust,1,,Women,180
Feb-19,PreviousLiveBirthsGroup,Provider,RWH,,East and North Hertfordshire NHS Trust,2,,Women,55
Feb-19,PreviousLiveBirthsGroup,Provider,RWH,,East and North Hertfordshire NHS Trust,3,,Women,25
Feb-19,PreviousLiveBirthsGroup,Provider,RWH,,East and North Hertfordshire NHS Trust,4,,Women,*
Feb-19,PreviousLiveBirthsGroup,Provider,RWH,,East and North Hertfordshire NHS Trust,5+,,Women,*
Feb-19,PreviousLiveBirthsGroup,Provider,RWH,,East and North Hertfordshire NHS Trust,Missing Value / Value outside reporting parameters,,Women,*
Feb-19,PreviousLiveBirthsGroup,Provider,RWH,,East and North Hertfordshire NHS Trust,No previous live births,,Women,220
Feb-19,SkinToSkinContact1HourTerm,Provider,RWH,,East and North Hertfordshire NHS Trust,Missing Value / Value outside reporting parameters,,Women,*
Feb-19,SkinToSkinContact1HourTerm,Provider,RWH,,East and North Hertfordshire NHS Trust,N,No,Women,25
Feb-19,SkinToSkinContact1HourTerm,Provider,RWH,,East and North Hertfordshire NHS Trust,Y,Yes,Women,335
Feb-19,SmokingStatusGroupBooking,Provider,RWH,,East and North Hertfordshire NHS Trust,Missing Value / Value outside reporting parameters,,Women,*
Feb-19,SmokingStatusGroupBooking,Provider,RWH,,East and North Hertfordshire NHS Trust,Non-Smoker / Ex-Smoker,,Women,440
Feb-19,SmokingStatusGroupBooking,Provider,RWH,,East and North Hertfordshire NHS Trust,Smoker,,Women,40
Feb-19,SmokingStatusGroupBooking,Provider,RWH,,East and North Hertfordshire NHS Trust,Unknown,,Women,*
Feb-19,Submission_Orgs,Provider,RWH,,East and North Hertfordshire NHS Trust,Submitted,,Organisations,1
Feb-19,Submission_Orgs,Provider,RWH,,East and North Hertfordshire NHS Trust,Submitted_births_in_month,,Organisations,1
Feb-19,Submission_Orgs,Provider,RWH,,East and North Hertfordshire NHS Trust,Submitted_traumas_in_month,,Organisations,1
Feb-19,TotalBabies,Provider,RWH,,East and North Hertfordshire NHS Trust,,,Babies,380
Feb-19,TotalDeliveries,Provider,RWH,,East and North Hertfordshire NHS Trust,,,Women,375
Feb-19,TotalMothers,Provider,RWH,,East and North Hertfordshire NHS Trust,,,Women,480
Feb-19,AgeAtBookingMotherAverage,Provider,RJN,,East Cheshire NHS Trust,,,Average over women,30.3
Feb-19,AgeAtBookingMotherGroup,Provider,RJN,,East Cheshire NHS Trust,20 to 24,,Women,15
Feb-19,AgeAtBookingMotherGroup,Provider,RJN,,East Cheshire NHS Trust,25 to 29,,Women,55
Feb-19,AgeAtBookingMotherGroup,Provider,RJN,,East Cheshire NHS Trust,30 to 34,,Women,55
Feb-19,AgeAtBookingMotherGroup,Provider,RJN,,East Cheshire NHS Trust,35 to 39,,Women,25
Feb-19,AgeAtBookingMotherGroup,Provider,RJN,,East Cheshire NHS Trust,40 to 44,,Women,10
Feb-19,AgeAtBookingMotherGroup,Provider,RJN,,East Cheshire NHS Trust,45 or Over,,Women,*
Feb-19,AgeAtBookingMotherGroup,Provider,RJN,,East Cheshire NHS Trust,Missing Value,,Women,*
Feb-19,AgeAtBookingMotherGroup,Provider,RJN,,East Cheshire NHS Trust,Under 20,,Women,*
Feb-19,AgeAtBookingMotherGroup,Provider,RJN,,East Cheshire NHS Trust,Value outside reporting parameters,,Women,*
Feb-19,AgeAtBookingMotherGroup20,Provider,RJN,,East Cheshire NHS Trust,19-,,Women,*
Feb-19,AgeAtBookingMotherGroup20,Provider,RJN,,East Cheshire NHS Trust,20+,,Women,155
Feb-19,AgeAtBookingMotherGroup20,Provider,RJN,,East Cheshire NHS Trust,Missing Value,,Women,*
Feb-19,AgeAtBookingMotherGroup20,Provider,RJN,,East Cheshire NHS Trust,Value outside reporting parameters,,Women,*
Feb-19,ApgarScore5TermGroup7,Provider,RJN,,East Cheshire NHS Trust,0 to 6,,Babies,*
Feb-19,ApgarScore5TermGroup7,Provider,RJN,,East Cheshire NHS Trust,7 to 10,,Babies,95
Feb-19,ApgarScore5TermGroup7,Provider,RJN,,East Cheshire NHS Trust,Missing Value / Value outside reporting parameters,,Babies,*
Feb-19,BabyFirstFeedBreastMilkStatus,Provider,RJN,,East Cheshire NHS Trust,Maternal or Donor Breast Milk,,Babies,60
Feb-19,BabyFirstFeedBreastMilkStatus,Provider,RJN,,East Cheshire NHS Trust,Missing Value / Value outside reporting parameters,,Babies,10
Feb-19,BabyFirstFeedBreastMilkStatus,Provider,RJN,,East Cheshire NHS Trust,Not Breast Milk,,Babies,30
Feb-19,BirthweightTermGroup,Provider,RJN,,East Cheshire NHS Trust,"1,500g to 1,999g",,Babies,*
Feb-19,BirthweightTermGroup,Provider,RJN,,East Cheshire NHS Trust,"2,000g to 2,499g",,Babies,*
Feb-19,BirthweightTermGroup,Provider,RJN,,East Cheshire NHS Trust,"2,500g to 2,999g",,Babies,15
Feb-19,BirthweightTermGroup,Provider,RJN,,East Cheshire NHS Trust,"3,000g to 3,499g",,Babies,40
Feb-19,BirthweightTermGroup,Provider,RJN,,East Cheshire NHS Trust,"3,500g to 3,999g",,Babies,25
Feb-19,BirthweightTermGroup,Provider,RJN,,East Cheshire NHS Trust,"4,000g to 4,499g",,Babies,15
Feb-19,BirthweightTermGroup,Provider,RJN,,East Cheshire NHS Trust,"4,500g to 4,999g",,Babies,*
Feb-19,BirthweightTermGroup,Provider,RJN,,East Cheshire NHS Trust,"5,000g and over",,Babies,*
Feb-19,BirthweightTermGroup,Provider,RJN,,East Cheshire NHS Trust,Missing Value / Value outside reporting parameters,,Babies,*
Feb-19,BirthweightTermGroup,Provider,RJN,,East Cheshire NHS Trust,"Under 1,500g",,Babies,*
Feb-19,BirthweightTermGroup,Provider,RJN,,East Cheshire NHS Trust,Unknown,,Babies,*
Feb-19,BirthweightTermGroup2500,Provider,RJN,,East Cheshire NHS Trust,"2,500g and over",,Babies,95
Feb-19,BirthweightTermGroup2500,Provider,RJN,,East Cheshire NHS Trust,Missing Value / Value outside reporting parameters,,Babies,*
Feb-19,BirthweightTermGroup2500,Provider,RJN,,East Cheshire NHS Trust,"Under 2,500g",,Babies,*
Feb-19,BirthweightTermGroup2500,Provider,RJN,,East Cheshire NHS Trust,Unknown,,Babies,*
Feb-19,BMI,Provider,RJN,,East Cheshire NHS Trust,Missing Value,,Women,*
Feb-19,BMI,Provider,RJN,,East Cheshire NHS Trust,Normal,,Women,90
Feb-19,BMI,Provider,RJN,,East Cheshire NHS Trust,Obese,,Women,25
Feb-19,BMI,Provider,RJN,,East Cheshire NHS Trust,Overweight,,Women,40
Feb-19,BMI,Provider,RJN,,East Cheshire NHS Trust,Underweight,,Women,*
Feb-19,CigarettesPerDayAverage,Provider,RJN,,East Cheshire NHS Trust,,,Average over women,6.4
Feb-19,ComplexSocialFactorsInd,Provider,RJN,,East Cheshire NHS Trust,Missing Value,Missing Value,Women,*
Feb-19,ComplexSocialFactorsInd,Provider,RJN,,East Cheshire NHS Trust,N,No,Women,155
Feb-19,ComplexSocialFactorsInd,Provider,RJN,,East Cheshire NHS Trust,Value outside reporting parameters,Value outside reporting parameters,Women,*
Feb-19,ComplexSocialFactorsInd,Provider,RJN,,East Cheshire NHS Trust,Y,Yes,Women,5
Feb-19,DeliveryMethodBabyGroup,Provider,RJN,,East Cheshire NHS Trust,Elective caesarean section,,Babies,15
Feb-19,DeliveryMethodBabyGroup,Provider,RJN,,East Cheshire NHS Trust,Emergency caesarean section,,Babies,20
Feb-19,DeliveryMethodBabyGroup,Provider,RJN,,East Cheshire NHS Trust,Instrumental,,Babies,15
Feb-19,DeliveryMethodBabyGroup,Provider,RJN,,East Cheshire NHS Trust,Missing Value / Value outside reporting parameters,,Babies,*
Feb-19,DeliveryMethodBabyGroup,Provider,RJN,,East Cheshire NHS Trust,Other,,Babies,*
Feb-19,DeliveryMethodBabyGroup,Provider,RJN,,East Cheshire NHS Trust,Spontaneous,,Babies,55
Feb-19,DeprivationDecileAtBooking,Provider,RJN,,East Cheshire NHS Trust,01 - Most deprived,,Women,*
Feb-19,DeprivationDecileAtBooking,Provider,RJN,,East Cheshire NHS Trust,2,,Women,10
Feb-19,DeprivationDecileAtBooking,Provider,RJN,,East Cheshire NHS Trust,3,,Women,10
Feb-19,DeprivationDecileAtBooking,Provider,RJN,,East Cheshire NHS Trust,4,,Women,15
Feb-19,DeprivationDecileAtBooking,Provider,RJN,,East Cheshire NHS Trust,5,,Women,25
Feb-19,DeprivationDecileAtBooking,Provider,RJN,,East Cheshire NHS Trust,6,,Women,15
Feb-19,DeprivationDecileAtBooking,Provider,RJN,,East Cheshire NHS Trust,7,,Women,15
Feb-19,DeprivationDecileAtBooking,Provider,RJN,,East Cheshire NHS Trust,8,,Women,15
Feb-19,DeprivationDecileAtBooking,Provider,RJN,,East Cheshire NHS Trust,9,,Women,15
Feb-19,DeprivationDecileAtBooking,Provider,RJN,,East Cheshire NHS Trust,10 - Least deprived,,Women,35
Feb-19,DeprivationDecileAtBooking,Provider,RJN,,East Cheshire NHS Trust,Missing value / Value outside reporting parameters,,Women,*
Feb-19,DeprivationDecileAtBooking,Provider,RJN,,East Cheshire NHS Trust,Pseudo postcode recorded (includes no fixed abode or resident overseas),,Women,*
Feb-19,DeprivationDecileAtBooking,Provider,RJN,,East Cheshire NHS Trust,"Resident elsewhere in the UK, Channel Islands or Isle of Man",,Women,*
Feb-19,EthnicCategoryMotherGroup,Provider,RJN,,East Cheshire NHS Trust,Any other ethnic group,,Women,5
Feb-19,EthnicCategoryMotherGroup,Provider,RJN,,East Cheshire NHS Trust,Asian or Asian British,,Women,*
Feb-19,EthnicCategoryMotherGroup,Provider,RJN,,East Cheshire NHS Trust,Black or Black British,,Women,*
Feb-19,EthnicCategoryMotherGroup,Provider,RJN,,East Cheshire NHS Trust,Missing Value / Value outside reporting parameters,,Women,15
Feb-19,EthnicCategoryMotherGroup,Provider,RJN,,East Cheshire NHS Trust,Mixed,,Women,*
